freqency(kHz),area(mm2),RCA/STD,Dry/Wet,T21/T23,Voltage(V),C(pF)
100,0.0025,0,0,1,-2.31,4.5625
100,0.0025,0,0,1,-2.18,4.5095
100,0.0025,0,0,1,-2.05,4.4411
100,0.0025,0,0,1,-1.92,4.3412
100,0.0025,0,0,1,-1.79,4.1885
100,0.0025,0,0,1,-1.66,3.9337
100,0.0025,0,0,1,-1.53,3.4708
100,0.0025,0,0,1,-1.40,2.6351
100,0.0025,0,0,1,-1.27,1.6546
100,0.0025,0,0,1,-1.14,1.0968
100,0.0025,0,0,1,-1.01,0.8819
100,0.0025,0,0,1,-0.88,0.8040
100,0.0025,0,0,1,-0.75,0.7703
100,0.0025,0,0,1,-0.62,0.7270
100,0.0025,0,0,1,-0.49,0.7151
100,0.0025,0,0,1,-0.36,0.7121
100,0.0025,0,0,1,-0.23,0.7100
100,0.0025,0,0,1,-0.10,0.7108
100,0.0025,0,0,1,0.03,0.7139
100,0.0025,0,0,1,0.16,0.7131
100,0.0025,0,0,1,0.29,0.7135
100,0.0025,0,0,1,0.42,0.7136
100,0.0025,0,0,1,0.55,0.7142
100,0.0025,0,0,1,0.68,0.7156
100,0.0025,0,0,1,0.81,0.7157
100,0.0025,0,0,1,0.94,0.7180
100,0.0025,0,0,1,1.07,0.7195
100,0.0025,0,0,1,1.20,0.7201
100,0.0025,0,0,1,1.33,0.7208
100,0.0025,0,0,1,1.46,0.7217
100,0.0025,0,0,1,1.59,0.7224
100,0.0025,0,0,1,1.72,0.7229
100,0.0025,0,0,1,1.85,0.7247
100,0.0025,0,0,1,1.98,0.7235
100,0.0025,0,0,1,2.11,0.7258
100,0.0025,0,0,1,2.24,0.7252
100,0.0025,0,0,1,2.37,0.7276
100,0.0025,0,0,1,2.50,0.7289
100,0.0050,1,0,0,-4.00,9.0256
100,0.0050,1,0,0,-3.87,9.0162
100,0.0050,1,0,0,-3.74,8.9960
100,0.0050,1,0,0,-3.61,8.9844
100,0.0050,1,0,0,-3.48,8.9673
100,0.0050,1,0,0,-3.35,8.9491
100,0.0050,1,0,0,-3.22,8.9252
100,0.0050,1,0,0,-3.09,8.9008
100,0.0050,1,0,0,-2.96,8.8700
100,0.0050,1,0,0,-2.83,8.8344
100,0.0050,1,0,0,-2.70,8.7913
100,0.0050,1,0,0,-2.57,8.7374
100,0.0050,1,0,0,-2.44,8.6715
100,0.0050,1,0,0,-2.31,8.5862
100,0.0050,1,0,0,-2.18,8.4798
100,0.0050,1,0,0,-2.05,8.3305
100,0.0050,1,0,0,-1.92,8.1168
100,0.0050,1,0,0,-1.79,7.7854
100,0.0050,1,0,0,-1.66,7.2302
100,0.0050,1,0,0,-1.53,6.2423
100,0.0050,1,0,0,-1.40,4.5870
100,0.0050,1,0,0,-1.27,2.8610
100,0.0050,1,0,0,-1.14,1.8587
100,0.0050,1,0,0,-1.01,1.4539
100,0.0050,1,0,0,-0.88,1.2956
100,0.0050,1,0,0,-0.75,1.2267
100,0.0050,1,0,0,-0.62,1.1657
100,0.0050,1,0,0,-0.49,1.1543
100,0.0050,1,0,0,-0.36,1.1488
100,0.0050,1,0,0,-0.23,1.1492
100,0.0050,1,0,0,-0.10,1.1506
100,0.0050,1,0,0,0.03,1.1527
100,0.0050,1,0,0,0.16,1.1545
100,0.0050,1,0,0,0.29,1.1540
100,0.0050,1,0,0,0.42,1.1563
100,0.0050,1,0,0,0.55,1.1569
100,0.0050,1,0,0,0.68,1.1578
100,0.0050,1,0,0,0.81,1.1602
100,0.0050,1,0,0,0.94,1.1597
100,0.0050,1,0,0,1.07,1.1614
100,0.0050,1,0,0,1.20,1.1618
100,0.0050,1,0,0,1.33,1.1636
100,0.0050,1,0,0,1.46,1.1638
100,0.0050,1,0,0,1.59,1.1641
100,0.0050,1,0,0,1.72,1.1645
100,0.0050,1,0,0,1.85,1.1649
100,0.0050,1,0,0,1.98,1.1673
100,0.0050,1,0,0,2.11,1.1660
100,0.0050,1,0,0,2.24,1.1676
100,0.0050,1,0,0,2.37,1.1682
100,0.0050,1,0,0,2.50,1.1687
100,0.0049,1,0,0,-4.00,8.8712
100,0.0049,1,0,0,-3.87,8.8550
100,0.0049,1,0,0,-3.74,8.8400
100,0.0049,1,0,0,-3.61,8.8254
100,0.0049,1,0,0,-3.48,8.8013
100,0.0049,1,0,0,-3.35,8.7774
100,0.0049,1,0,0,-3.22,8.7514
100,0.0049,1,0,0,-3.09,8.7204
100,0.0049,1,0,0,-2.96,8.6805
100,0.0049,1,0,0,-2.83,8.6344
100,0.0049,1,0,0,-2.70,8.5770
100,0.0049,1,0,0,-2.57,8.5049
100,0.0049,1,0,0,-2.44,8.4142
100,0.0049,1,0,0,-2.31,8.2879
100,0.0049,1,0,0,-2.18,8.1064
100,0.0049,1,0,0,-2.05,7.8409
100,0.0049,1,0,0,-1.92,7.4137
100,0.0049,1,0,0,-1.79,6.6782
100,0.0049,1,0,0,-1.66,5.3945
100,0.0049,1,0,0,-1.53,3.6326
100,0.0049,1,0,0,-1.40,2.3046
100,0.0049,1,0,0,-1.27,1.6403
100,0.0049,1,0,0,-1.14,1.3621
100,0.0049,1,0,0,-1.01,1.2704
100,0.0049,1,0,0,-0.88,1.1889
100,0.0049,1,0,0,-0.75,1.1591
100,0.0049,1,0,0,-0.62,1.1499
100,0.0049,1,0,0,-0.49,1.1481
100,0.0049,1,0,0,-0.36,1.1478
100,0.0049,1,0,0,-0.23,1.1471
100,0.0049,1,0,0,-0.10,1.1476
100,0.0049,1,0,0,0.03,1.1478
100,0.0049,1,0,0,0.16,1.1491
100,0.0049,1,0,0,0.29,1.1492
100,0.0049,1,0,0,0.42,1.1520
100,0.0049,1,0,0,0.55,1.1518
100,0.0049,1,0,0,0.68,1.1511
100,0.0049,1,0,0,0.81,1.1517
100,0.0049,1,0,0,0.94,1.1549
100,0.0049,1,0,0,1.07,1.1558
100,0.0049,1,0,0,1.20,1.1562
100,0.0049,1,0,0,1.33,1.1565
100,0.0049,1,0,0,1.46,1.1553
100,0.0049,1,0,0,1.59,1.1590
100,0.0049,1,0,0,1.72,1.1581
100,0.0049,1,0,0,1.85,1.1599
100,0.0049,1,0,0,1.98,1.1592
100,0.0049,1,0,0,2.11,1.1613
100,0.0049,1,0,0,2.24,1.1604
100,0.0049,1,0,0,2.37,1.1618
100,0.0049,1,0,0,2.50,1.1619
100,0.0102,1,0,0,-4.00,17.9371
100,0.0102,1,0,0,-3.87,17.9091
100,0.0102,1,0,0,-3.74,17.8807
100,0.0102,1,0,0,-3.61,17.8491
100,0.0102,1,0,0,-3.48,17.8135
100,0.0102,1,0,0,-3.35,17.7770
100,0.0102,1,0,0,-3.22,17.7287
100,0.0102,1,0,0,-3.09,17.6782
100,0.0102,1,0,0,-2.96,17.6212
100,0.0102,1,0,0,-2.83,17.5432
100,0.0102,1,0,0,-2.70,17.4679
100,0.0102,1,0,0,-2.57,17.3530
100,0.0102,1,0,0,-2.44,17.2266
100,0.0102,1,0,0,-2.31,17.0614
100,0.0102,1,0,0,-2.18,16.8407
100,0.0102,1,0,0,-2.05,16.5360
100,0.0102,1,0,0,-1.92,16.0822
100,0.0102,1,0,0,-1.79,15.3768
100,0.0102,1,0,0,-1.66,14.1852
100,0.0102,1,0,0,-1.53,12.0349
100,0.0102,1,0,0,-1.40,8.4753
100,0.0102,1,0,0,-1.27,5.0482
100,0.0102,1,0,0,-1.14,3.2314
100,0.0102,1,0,0,-1.01,2.5141
100,0.0102,1,0,0,-0.88,2.2073
100,0.0102,1,0,0,-0.75,2.0306
100,0.0102,1,0,0,-0.62,1.9455
100,0.0102,1,0,0,-0.49,1.9369
100,0.0102,1,0,0,-0.36,1.9314
100,0.0102,1,0,0,-0.23,1.9335
100,0.0102,1,0,0,-0.10,1.9342
100,0.0102,1,0,0,0.03,1.9383
100,0.0102,1,0,0,0.16,1.9404
100,0.0102,1,0,0,0.29,1.9408
100,0.0102,1,0,0,0.42,1.9423
100,0.0102,1,0,0,0.55,1.9404
100,0.0102,1,0,0,0.68,1.9440
100,0.0102,1,0,0,0.81,1.9439
100,0.0102,1,0,0,0.94,1.9476
100,0.0102,1,0,0,1.07,1.9495
100,0.0102,1,0,0,1.20,1.9492
100,0.0102,1,0,0,1.33,1.9492
100,0.0102,1,0,0,1.46,1.9530
100,0.0102,1,0,0,1.59,1.9517
100,0.0102,1,0,0,1.72,1.9520
100,0.0102,1,0,0,1.85,1.9547
100,0.0102,1,0,0,1.98,1.9553
100,0.0102,1,0,0,2.11,1.9578
100,0.0102,1,0,0,2.24,1.9582
100,0.0102,1,0,0,2.37,1.9560
100,0.0102,1,0,0,2.50,1.9605
100,0.0100,1,0,0,-4.00,17.5106
100,0.0100,1,0,0,-3.87,17.4804
100,0.0100,1,0,0,-3.74,17.4412
100,0.0100,1,0,0,-3.61,17.4017
100,0.0100,1,0,0,-3.48,17.3575
100,0.0100,1,0,0,-3.35,17.3056
100,0.0100,1,0,0,-3.22,17.2456
100,0.0100,1,0,0,-3.09,17.1713
100,0.0100,1,0,0,-2.96,17.0811
100,0.0100,1,0,0,-2.83,16.9808
100,0.0100,1,0,0,-2.70,16.8470
100,0.0100,1,0,0,-2.57,16.6799
100,0.0100,1,0,0,-2.44,16.4490
100,0.0100,1,0,0,-2.31,16.1374
100,0.0100,1,0,0,-2.18,15.6819
100,0.0100,1,0,0,-2.05,14.9706
100,0.0100,1,0,0,-1.92,13.7743
100,0.0100,1,0,0,-1.79,11.6735
100,0.0100,1,0,0,-1.66,8.3118
100,0.0100,1,0,0,-1.53,5.1189
100,0.0100,1,0,0,-1.40,3.3360
100,0.0100,1,0,0,-1.27,2.5588
100,0.0100,1,0,0,-1.14,2.2153
100,0.0100,1,0,0,-1.01,2.0297
100,0.0100,1,0,0,-0.88,1.9374
100,0.0100,1,0,0,-0.75,1.9195
100,0.0100,1,0,0,-0.62,1.9163
100,0.0100,1,0,0,-0.49,1.9142
100,0.0100,1,0,0,-0.36,1.9146
100,0.0100,1,0,0,-0.23,1.9165
100,0.0100,1,0,0,-0.10,1.9166
100,0.0100,1,0,0,0.03,1.9189
100,0.0100,1,0,0,0.16,1.9193
100,0.0100,1,0,0,0.29,1.9211
100,0.0100,1,0,0,0.42,1.9214
100,0.0100,1,0,0,0.55,1.9253
100,0.0100,1,0,0,0.68,1.9240
100,0.0100,1,0,0,0.81,1.9274
100,0.0100,1,0,0,0.94,1.9274
100,0.0100,1,0,0,1.07,1.9283
100,0.0100,1,0,0,1.20,1.9299
100,0.0100,1,0,0,1.33,1.9330
100,0.0100,1,0,0,1.46,1.9337
100,0.0100,1,0,0,1.59,1.9341
100,0.0100,1,0,0,1.72,1.9361
100,0.0100,1,0,0,1.85,1.9344
100,0.0100,1,0,0,1.98,1.9393
100,0.0100,1,0,0,2.11,1.9411
100,0.0100,1,0,0,2.24,1.9398
100,0.0100,1,0,0,2.37,1.9428
100,0.0100,1,0,0,2.50,1.9464
100,0.0026,1,0,0,-4.00,4.5664
100,0.0026,1,0,0,-3.87,4.5602
100,0.0026,1,0,0,-3.74,4.5518
100,0.0026,1,0,0,-3.61,4.5554
100,0.0026,1,0,0,-3.48,4.5440
100,0.0026,1,0,0,-3.35,4.5295
100,0.0026,1,0,0,-3.22,4.5154
100,0.0026,1,0,0,-3.09,4.5064
100,0.0026,1,0,0,-2.96,4.4922
100,0.0026,1,0,0,-2.83,4.4791
100,0.0026,1,0,0,-2.70,4.4590
100,0.0026,1,0,0,-2.57,4.4347
100,0.0026,1,0,0,-2.44,4.4081
100,0.0026,1,0,0,-2.31,4.3707
100,0.0026,1,0,0,-2.18,4.3188
100,0.0026,1,0,0,-2.05,4.2584
100,0.0026,1,0,0,-1.92,4.1669
100,0.0026,1,0,0,-1.79,4.0284
100,0.0026,1,0,0,-1.66,3.8031
100,0.0026,1,0,0,-1.53,3.3904
100,0.0026,1,0,0,-1.40,2.6895
100,0.0026,1,0,0,-1.27,1.8022
100,0.0026,1,0,0,-1.14,1.1925
100,0.0026,1,0,0,-1.01,0.9242
100,0.0026,1,0,0,-0.88,0.8244
100,0.0026,1,0,0,-0.75,0.7964
100,0.0026,1,0,0,-0.62,0.7556
100,0.0026,1,0,0,-0.49,0.7379
100,0.0026,1,0,0,-0.36,0.7325
100,0.0026,1,0,0,-0.23,0.7298
100,0.0026,1,0,0,-0.10,0.7322
100,0.0026,1,0,0,0.03,0.7318
100,0.0026,1,0,0,0.16,0.7315
100,0.0026,1,0,0,0.29,0.7302
100,0.0026,1,0,0,0.42,0.7306
100,0.0026,1,0,0,0.55,0.7329
100,0.0026,1,0,0,0.68,0.7311
100,0.0026,1,0,0,0.81,0.7303
100,0.0026,1,0,0,0.94,0.7330
100,0.0026,1,0,0,1.07,0.7344
100,0.0026,1,0,0,1.20,0.7362
100,0.0026,1,0,0,1.33,0.7373
100,0.0026,1,0,0,1.46,0.7357
100,0.0026,1,0,0,1.59,0.7351
100,0.0026,1,0,0,1.72,0.7388
100,0.0026,1,0,0,1.85,0.7366
100,0.0026,1,0,0,1.98,0.7400
100,0.0026,1,0,0,2.11,0.7404
100,0.0026,1,0,0,2.24,0.7424
100,0.0026,1,0,0,2.37,0.7399
100,0.0026,1,0,0,2.50,0.7404
100,0.0025,1,0,0,-4.00,4.5806
100,0.0025,1,0,0,-3.87,4.5752
100,0.0025,1,0,0,-3.74,4.5679
100,0.0025,1,0,0,-3.61,4.5598
100,0.0025,1,0,0,-3.48,4.5513
100,0.0025,1,0,0,-3.35,4.5426
100,0.0025,1,0,0,-3.22,4.5332
100,0.0025,1,0,0,-3.09,4.5181
100,0.0025,1,0,0,-2.96,4.5055
100,0.0025,1,0,0,-2.83,4.4895
100,0.0025,1,0,0,-2.70,4.4675
100,0.0025,1,0,0,-2.57,4.4400
100,0.0025,1,0,0,-2.44,4.4096
100,0.0025,1,0,0,-2.31,4.3689
100,0.0025,1,0,0,-2.18,4.3133
100,0.0025,1,0,0,-2.05,4.2407
100,0.0025,1,0,0,-1.92,4.1313
100,0.0025,1,0,0,-1.79,3.9619
100,0.0025,1,0,0,-1.66,3.6736
100,0.0025,1,0,0,-1.53,3.1665
100,0.0025,1,0,0,-1.40,2.3460
100,0.0025,1,0,0,-1.27,1.5319
100,0.0025,1,0,0,-1.14,1.0557
100,0.0025,1,0,0,-1.01,0.8717
100,0.0025,1,0,0,-0.88,0.8058
100,0.0025,1,0,0,-0.75,0.7751
100,0.0025,1,0,0,-0.62,0.7409
100,0.0025,1,0,0,-0.49,0.7353
100,0.0025,1,0,0,-0.36,0.7306
100,0.0025,1,0,0,-0.23,0.7302
100,0.0025,1,0,0,-0.10,0.7314
100,0.0025,1,0,0,0.03,0.7308
100,0.0025,1,0,0,0.16,0.7313
100,0.0025,1,0,0,0.29,0.7322
100,0.0025,1,0,0,0.42,0.7322
100,0.0025,1,0,0,0.55,0.7336
100,0.0025,1,0,0,0.68,0.7360
100,0.0025,1,0,0,0.81,0.7353
100,0.0025,1,0,0,0.94,0.7358
100,0.0025,1,0,0,1.07,0.7356
100,0.0025,1,0,0,1.20,0.7385
100,0.0025,1,0,0,1.33,0.7373
100,0.0025,1,0,0,1.46,0.7385
100,0.0025,1,0,0,1.59,0.7395
100,0.0025,1,0,0,1.72,0.7394
100,0.0025,1,0,0,1.85,0.7410
100,0.0025,1,0,0,1.98,0.7403
100,0.0025,1,0,0,2.11,0.7421
100,0.0025,1,0,0,2.24,0.7445
100,0.0025,1,0,0,2.37,0.7430
100,0.0025,1,0,0,2.50,0.7455
100,0.0050,1,0,1,-4.00,9.7786
100,0.0050,1,0,1,-3.87,9.7673
100,0.0050,1,0,1,-3.74,9.7534
100,0.0050,1,0,1,-3.61,9.7418
100,0.0050,1,0,1,-3.48,9.7264
100,0.0050,1,0,1,-3.35,9.7113
100,0.0050,1,0,1,-3.22,9.6949
100,0.0050,1,0,1,-3.09,9.6732
100,0.0050,1,0,1,-2.96,9.6521
100,0.0050,1,0,1,-2.83,9.6289
100,0.0050,1,0,1,-2.70,9.5989
100,0.0050,1,0,1,-2.57,9.5648
100,0.0050,1,0,1,-2.44,9.5248
100,0.0050,1,0,1,-2.31,9.4758
100,0.0050,1,0,1,-2.18,9.4141
100,0.0050,1,0,1,-2.05,9.3382
100,0.0050,1,0,1,-1.92,9.2427
100,0.0050,1,0,1,-1.79,9.1104
100,0.0050,1,0,1,-1.66,8.9242
100,0.0050,1,0,1,-1.53,8.6414
100,0.0050,1,0,1,-1.40,8.1755
100,0.0050,1,0,1,-1.27,7.3268
100,0.0050,1,0,1,-1.14,5.7054
100,0.0050,1,0,1,-1.01,3.4489
100,0.0050,1,0,1,-0.88,2.0247
100,0.0050,1,0,1,-0.75,1.4924
100,0.0050,1,0,1,-0.62,1.3007
100,0.0050,1,0,1,-0.49,1.2030
100,0.0050,1,0,1,-0.36,1.1138
100,0.0050,1,0,1,-0.23,1.0985
100,0.0050,1,0,1,-0.10,1.0950
100,0.0050,1,0,1,0.03,1.1019
100,0.0050,1,0,1,0.16,1.1052
100,0.0050,1,0,1,0.29,1.1139
100,0.0050,1,0,1,0.42,1.1174
100,0.0050,1,0,1,0.55,1.1232
100,0.0050,1,0,1,0.68,1.1284
100,0.0050,1,0,1,0.81,1.1328
100,0.0050,1,0,1,0.94,1.1377
100,0.0050,1,0,1,1.07,1.1421
100,0.0050,1,0,1,1.20,1.1473
100,0.0050,1,0,1,1.33,1.1522
100,0.0050,1,0,1,1.46,1.1557
100,0.0050,1,0,1,1.59,1.1608
100,0.0050,1,0,1,1.72,1.1666
100,0.0050,1,0,1,1.85,1.1697
100,0.0050,1,0,1,1.98,1.1759
100,0.0050,1,0,1,2.11,1.1806
100,0.0050,1,0,1,2.24,1.1838
100,0.0050,1,0,1,2.37,1.1919
100,0.0050,1,0,1,2.50,1.1949
100,0.0049,1,0,1,-4.00,9.8321
100,0.0049,1,0,1,-3.87,9.8241
100,0.0049,1,0,1,-3.74,9.8084
100,0.0049,1,0,1,-3.61,9.7963
100,0.0049,1,0,1,-3.48,9.7800
100,0.0049,1,0,1,-3.35,9.7651
100,0.0049,1,0,1,-3.22,9.7472
100,0.0049,1,0,1,-3.09,9.7274
100,0.0049,1,0,1,-2.96,9.7036
100,0.0049,1,0,1,-2.83,9.6757
100,0.0049,1,0,1,-2.70,9.6476
100,0.0049,1,0,1,-2.57,9.6113
100,0.0049,1,0,1,-2.44,9.5700
100,0.0049,1,0,1,-2.31,9.5176
100,0.0049,1,0,1,-2.18,9.4576
100,0.0049,1,0,1,-2.05,9.3794
100,0.0049,1,0,1,-1.92,9.2766
100,0.0049,1,0,1,-1.79,9.1353
100,0.0049,1,0,1,-1.66,8.9336
100,0.0049,1,0,1,-1.53,8.6243
100,0.0049,1,0,1,-1.40,8.1054
100,0.0049,1,0,1,-1.27,7.1434
100,0.0049,1,0,1,-1.14,5.3455
100,0.0049,1,0,1,-1.01,3.1306
100,0.0049,1,0,1,-0.88,1.9182
100,0.0049,1,0,1,-0.75,1.4761
100,0.0049,1,0,1,-0.62,1.3210
100,0.0049,1,0,1,-0.49,1.2259
100,0.0049,1,0,1,-0.36,1.1460
100,0.0049,1,0,1,-0.23,1.1304
100,0.0049,1,0,1,-0.10,1.1281
100,0.0049,1,0,1,0.03,1.1301
100,0.0049,1,0,1,0.16,1.1340
100,0.0049,1,0,1,0.29,1.1399
100,0.0049,1,0,1,0.42,1.1442
100,0.0049,1,0,1,0.55,1.1484
100,0.0049,1,0,1,0.68,1.1563
100,0.0049,1,0,1,0.81,1.1585
100,0.0049,1,0,1,0.94,1.1638
100,0.0049,1,0,1,1.07,1.1703
100,0.0049,1,0,1,1.20,1.1754
100,0.0049,1,0,1,1.33,1.1821
100,0.0049,1,0,1,1.46,1.1871
100,0.0049,1,0,1,1.59,1.1916
100,0.0049,1,0,1,1.72,1.1954
100,0.0049,1,0,1,1.85,1.2027
100,0.0049,1,0,1,1.98,1.2066
100,0.0049,1,0,1,2.11,1.2131
100,0.0049,1,0,1,2.24,1.2185
100,0.0049,1,0,1,2.37,1.2227
100,0.0049,1,0,1,2.50,1.2291
100,0.0102,1,0,1,-4.00,19.0985
100,0.0102,1,0,1,-3.87,19.0748
100,0.0102,1,0,1,-3.74,19.0521
100,0.0102,1,0,1,-3.61,19.0302
100,0.0102,1,0,1,-3.48,18.9986
100,0.0102,1,0,1,-3.35,18.9689
100,0.0102,1,0,1,-3.22,18.9302
100,0.0102,1,0,1,-3.09,18.8917
100,0.0102,1,0,1,-2.96,18.8468
100,0.0102,1,0,1,-2.83,18.8001
100,0.0102,1,0,1,-2.70,18.7424
100,0.0102,1,0,1,-2.57,18.6771
100,0.0102,1,0,1,-2.44,18.6037
100,0.0102,1,0,1,-2.31,18.5169
100,0.0102,1,0,1,-2.18,18.4087
100,0.0102,1,0,1,-2.05,18.2707
100,0.0102,1,0,1,-1.92,18.0912
100,0.0102,1,0,1,-1.79,17.8579
100,0.0102,1,0,1,-1.66,17.5294
100,0.0102,1,0,1,-1.53,17.0429
100,0.0102,1,0,1,-1.40,16.2544
100,0.0102,1,0,1,-1.27,14.8676
100,0.0102,1,0,1,-1.14,12.2100
100,0.0102,1,0,1,-1.01,7.8503
100,0.0102,1,0,1,-0.88,4.3391
100,0.0102,1,0,1,-0.75,2.9059
100,0.0102,1,0,1,-0.62,2.3837
100,0.0102,1,0,1,-0.49,2.1515
100,0.0102,1,0,1,-0.36,1.9560
100,0.0102,1,0,1,-0.23,1.9057
100,0.0102,1,0,1,-0.10,1.9041
100,0.0102,1,0,1,0.03,1.9100
100,0.0102,1,0,1,0.16,1.9190
100,0.0102,1,0,1,0.29,1.9255
100,0.0102,1,0,1,0.42,1.9356
100,0.0102,1,0,1,0.55,1.9452
100,0.0102,1,0,1,0.68,1.9525
100,0.0102,1,0,1,0.81,1.9601
100,0.0102,1,0,1,0.94,1.9691
100,0.0102,1,0,1,1.07,1.9785
100,0.0102,1,0,1,1.20,1.9854
100,0.0102,1,0,1,1.33,1.9925
100,0.0102,1,0,1,1.46,2.0001
100,0.0102,1,0,1,1.59,2.0090
100,0.0102,1,0,1,1.72,2.0170
100,0.0102,1,0,1,1.85,2.0254
100,0.0102,1,0,1,1.98,2.0337
100,0.0102,1,0,1,2.11,2.0417
100,0.0102,1,0,1,2.24,2.0507
100,0.0102,1,0,1,2.37,2.0604
100,0.0102,1,0,1,2.50,2.0678
100,0.0100,1,0,1,-4.00,19.0779
100,0.0100,1,0,1,-3.87,19.0532
100,0.0100,1,0,1,-3.74,19.0310
100,0.0100,1,0,1,-3.61,19.0050
100,0.0100,1,0,1,-3.48,18.9783
100,0.0100,1,0,1,-3.35,18.9483
100,0.0100,1,0,1,-3.22,18.9144
100,0.0100,1,0,1,-3.09,18.8749
100,0.0100,1,0,1,-2.96,18.8352
100,0.0100,1,0,1,-2.83,18.7862
100,0.0100,1,0,1,-2.70,18.7250
100,0.0100,1,0,1,-2.57,18.6631
100,0.0100,1,0,1,-2.44,18.5823
100,0.0100,1,0,1,-2.31,18.4912
100,0.0100,1,0,1,-2.18,18.3755
100,0.0100,1,0,1,-2.05,18.2323
100,0.0100,1,0,1,-1.92,18.0501
100,0.0100,1,0,1,-1.79,17.8017
100,0.0100,1,0,1,-1.66,17.4535
100,0.0100,1,0,1,-1.53,16.9281
100,0.0100,1,0,1,-1.40,16.0693
100,0.0100,1,0,1,-1.27,14.5275
100,0.0100,1,0,1,-1.14,11.5766
100,0.0100,1,0,1,-1.01,7.1019
100,0.0100,1,0,1,-0.88,3.9866
100,0.0100,1,0,1,-0.75,2.8051
100,0.0100,1,0,1,-0.62,2.3850
100,0.0100,1,0,1,-0.49,2.1913
100,0.0100,1,0,1,-0.36,2.0063
100,0.0100,1,0,1,-0.23,1.9670
100,0.0100,1,0,1,-0.10,1.9653
100,0.0100,1,0,1,0.03,1.9709
100,0.0100,1,0,1,0.16,1.9800
100,0.0100,1,0,1,0.29,1.9912
100,0.0100,1,0,1,0.42,2.0004
100,0.0100,1,0,1,0.55,2.0099
100,0.0100,1,0,1,0.68,2.0210
100,0.0100,1,0,1,0.81,2.0323
100,0.0100,1,0,1,0.94,2.0416
100,0.0100,1,0,1,1.07,2.0516
100,0.0100,1,0,1,1.20,2.0599
100,0.0100,1,0,1,1.33,2.0706
100,0.0100,1,0,1,1.46,2.0780
100,0.0100,1,0,1,1.59,2.0871
100,0.0100,1,0,1,1.72,2.1004
100,0.0100,1,0,1,1.85,2.1097
100,0.0100,1,0,1,1.98,2.1182
100,0.0100,1,0,1,2.11,2.1303
100,0.0100,1,0,1,2.24,2.1407
100,0.0100,1,0,1,2.37,2.1501
100,0.0100,1,0,1,2.50,2.1605
100,0.0026,1,0,1,-4.00,4.9440
100,0.0026,1,0,1,-3.87,4.9388
100,0.0026,1,0,1,-3.74,4.9321
100,0.0026,1,0,1,-3.61,4.9268
100,0.0026,1,0,1,-3.48,4.9190
100,0.0026,1,0,1,-3.35,4.9108
100,0.0026,1,0,1,-3.22,4.9016
100,0.0026,1,0,1,-3.09,4.8908
100,0.0026,1,0,1,-2.96,4.8805
100,0.0026,1,0,1,-2.83,4.8671
100,0.0026,1,0,1,-2.70,4.8505
100,0.0026,1,0,1,-2.57,4.8332
100,0.0026,1,0,1,-2.44,4.8132
100,0.0026,1,0,1,-2.31,4.7878
100,0.0026,1,0,1,-2.18,4.7554
100,0.0026,1,0,1,-2.05,4.7133
100,0.0026,1,0,1,-1.92,4.6624
100,0.0026,1,0,1,-1.79,4.5917
100,0.0026,1,0,1,-1.66,4.4839
100,0.0026,1,0,1,-1.53,4.3223
100,0.0026,1,0,1,-1.40,4.0480
100,0.0026,1,0,1,-1.27,3.5359
100,0.0026,1,0,1,-1.14,2.6007
100,0.0026,1,0,1,-1.01,1.5726
100,0.0026,1,0,1,-0.88,1.0422
100,0.0026,1,0,1,-0.75,0.8482
100,0.0026,1,0,1,-0.62,0.7649
100,0.0026,1,0,1,-0.49,0.7139
100,0.0026,1,0,1,-0.36,0.6774
100,0.0026,1,0,1,-0.23,0.6652
100,0.0026,1,0,1,-0.10,0.6628
100,0.0026,1,0,1,0.03,0.6631
100,0.0026,1,0,1,0.16,0.6638
100,0.0026,1,0,1,0.29,0.6660
100,0.0026,1,0,1,0.42,0.6677
100,0.0026,1,0,1,0.55,0.6695
100,0.0026,1,0,1,0.68,0.6727
100,0.0026,1,0,1,0.81,0.6766
100,0.0026,1,0,1,0.94,0.6790
100,0.0026,1,0,1,1.07,0.6826
100,0.0026,1,0,1,1.20,0.6850
100,0.0026,1,0,1,1.33,0.6878
100,0.0026,1,0,1,1.46,0.6914
100,0.0026,1,0,1,1.59,0.6946
100,0.0026,1,0,1,1.72,0.6962
100,0.0026,1,0,1,1.85,0.6984
100,0.0026,1,0,1,1.98,0.6994
100,0.0026,1,0,1,2.11,0.7028
100,0.0026,1,0,1,2.24,0.7064
100,0.0026,1,0,1,2.37,0.7093
100,0.0026,1,0,1,2.50,0.7110
100,0.0025,1,0,1,-4.00,4.9440
100,0.0025,1,0,1,-3.87,4.9388
100,0.0025,1,0,1,-3.74,4.9321
100,0.0025,1,0,1,-3.61,4.9268
100,0.0025,1,0,1,-3.48,4.9190
100,0.0025,1,0,1,-3.35,4.9108
100,0.0025,1,0,1,-3.22,4.9016
100,0.0025,1,0,1,-3.09,4.8908
100,0.0025,1,0,1,-2.96,4.8805
100,0.0025,1,0,1,-2.83,4.8671
100,0.0025,1,0,1,-2.70,4.8505
100,0.0025,1,0,1,-2.57,4.8332
100,0.0025,1,0,1,-2.44,4.8132
100,0.0025,1,0,1,-2.31,4.7878
100,0.0025,1,0,1,-2.18,4.7554
100,0.0025,1,0,1,-2.05,4.7133
100,0.0025,1,0,1,-1.92,4.6624
100,0.0025,1,0,1,-1.79,4.5917
