freqency(kHz),area(mm2),RCA/STD,Dry/Wet,T21/T23,Voltage(V),C(pF)
5,0.0026,0,1,1,0.55,2.898
5,0.0026,0,1,1,0.68,2.9462
5,0.0026,0,1,1,0.81,2.9679
5,0.0026,0,1,1,0.94,3.0008
5,0.0026,0,1,1,1.07,3.0299
5,0.0026,0,1,1,1.2,3.0525
5,0.0026,0,1,1,1.33,3.092
5,0.0026,0,1,1,1.46,3.1214
5,0.0026,0,1,1,1.59,3.1401
5,0.0026,0,1,1,1.72,3.1671
5,0.0026,0,1,1,1.85,3.1858
5,0.0026,0,1,1,1.98,3.1996
5,0.0026,0,1,1,2.11,3.2269
5,0.0026,0,1,1,2.24,3.2466
5,0.0026,0,1,1,2.37,3.2625
5,0.0026,0,1,1,2.5,3.2697
5,0.0025,0,1,1,-4,4.238
5,0.0025,0,1,1,-3.87,4.2255
5,0.0025,0,1,1,-3.74,4.2438
5,0.0025,0,1,1,-3.61,4.2241
5,0.0025,0,1,1,-3.48,4.2127
5,0.0025,0,1,1,-3.35,4.2067
5,0.0025,0,1,1,-3.22,4.1957
5,0.0025,0,1,1,-3.09,4.1828
5,0.0025,0,1,1,-2.96,4.1819
5,0.0025,0,1,1,-2.83,4.1708
5,0.0025,0,1,1,-2.7,4.1615
5,0.0025,0,1,1,-2.57,4.1277
5,0.0025,0,1,1,-2.44,4.111
5,0.0025,0,1,1,-2.31,4.092
5,0.0025,0,1,1,-2.18,4.0566
5,0.0025,0,1,1,-2.05,4.0189
5,0.0025,0,1,1,-1.92,3.9691
5,0.0025,0,1,1,-1.79,3.889
5,0.0025,0,1,1,-1.66,3.7723
5,0.0025,0,1,1,-1.53,3.5852
5,0.0025,0,1,1,-1.4,3.2499
5,0.0025,0,1,1,-1.27,2.6188
5,0.0025,0,1,1,-1.14,1.7148
5,0.0025,0,1,1,-1.01,1.1877
5,0.0025,0,1,1,-0.88,0.9007
5,0.0025,0,1,1,-0.75,0.8024
5,0.0025,0,1,1,-0.62,1.033
5,0.0025,0,1,1,-0.49,1.5038
5,0.0025,0,1,1,-0.36,2.0146
5,0.0025,0,1,1,-0.23,2.1234
5,0.0025,0,1,1,-0.1,2.2009
5,0.0025,0,1,1,0.03,2.2707
5,0.0025,0,1,1,0.16,2.3177
5,0.0025,0,1,1,0.29,2.3861
5,0.0025,0,1,1,0.42,2.4339
5,0.0025,0,1,1,0.55,2.4682
5,0.0025,0,1,1,0.68,2.5216
5,0.0025,0,1,1,0.81,2.5493
5,0.0025,0,1,1,0.94,2.5892
5,0.0025,0,1,1,1.07,2.6206
5,0.0025,0,1,1,1.2,2.6518
5,0.0025,0,1,1,1.33,2.6783
5,0.0025,0,1,1,1.46,2.6935
5,0.0025,0,1,1,1.59,2.7242
5,0.0025,0,1,1,1.72,2.7468
5,0.0025,0,1,1,1.85,2.765
5,0.0025,0,1,1,1.98,2.774
5,0.0025,0,1,1,2.11,2.8037
5,0.0025,0,1,1,2.24,2.8204
5,0.0025,0,1,1,2.37,2.823
5,0.0025,0,1,1,2.5,2.8457
5,0.005,1,1,0,-4,8.0713
5,0.005,1,1,0,-3.87,8.0747
5,0.005,1,1,0,-3.74,8.0587
5,0.005,1,1,0,-3.61,8.044
5,0.005,1,1,0,-3.48,8.043
5,0.005,1,1,0,-3.35,8.0148
5,0.005,1,1,0,-3.22,8.0033
5,0.005,1,1,0,-3.09,7.9941
5,0.005,1,1,0,-2.96,7.9665
5,0.005,1,1,0,-2.83,7.9388
5,0.005,1,1,0,-2.7,7.9107
5,0.005,1,1,0,-2.57,7.8908
5,0.005,1,1,0,-2.44,7.8465
5,0.005,1,1,0,-2.31,7.7991
5,0.005,1,1,0,-2.18,7.727
5,0.005,1,1,0,-2.05,7.6628
5,0.005,1,1,0,-1.92,7.5625
5,0.005,1,1,0,-1.79,7.4231
5,0.005,1,1,0,-1.66,7.1894
5,0.005,1,1,0,-1.53,6.8513
5,0.005,1,1,0,-1.4,6.2236
5,0.005,1,1,0,-1.27,5.0642
5,0.005,1,1,0,-1.14,3.3656
5,0.005,1,1,0,-1.01,2.2756
5,0.005,1,1,0,-0.88,1.7649
5,0.005,1,1,0,-0.75,1.4626
5,0.005,1,1,0,-0.62,1.8446
5,0.005,1,1,0,-0.49,2.4833
5,0.005,1,1,0,-0.36,2.7891
5,0.005,1,1,0,-0.23,2.7485
5,0.005,1,1,0,-0.1,2.731
5,0.005,1,1,0,0.03,2.737
5,0.005,1,1,0,0.16,2.7205
5,0.005,1,1,0,0.29,2.7184
5,0.005,1,1,0,0.42,2.7281
5,0.005,1,1,0,0.55,2.7486
5,0.005,1,1,0,0.68,2.7476
5,0.005,1,1,0,0.81,2.7499
5,0.005,1,1,0,0.94,2.769
5,0.005,1,1,0,1.07,2.7812
5,0.005,1,1,0,1.2,2.8041
5,0.005,1,1,0,1.33,2.8005
5,0.005,1,1,0,1.46,2.8045
5,0.005,1,1,0,1.59,2.8343
5,0.005,1,1,0,1.72,2.8319
5,0.005,1,1,0,1.85,2.8462
5,0.005,1,1,0,1.98,2.859
5,0.005,1,1,0,2.11,2.871
5,0.005,1,1,0,2.24,2.8743
5,0.005,1,1,0,2.37,2.8846
5,0.005,1,1,0,2.5,2.8825
5,0.0049,1,1,0,-4,8.1221
5,0.0049,1,1,0,-3.87,8.1163
5,0.0049,1,1,0,-3.74,8.1085
5,0.0049,1,1,0,-3.61,8.0947
5,0.0049,1,1,0,-3.48,8.0944
5,0.0049,1,1,0,-3.35,8.0802
5,0.0049,1,1,0,-3.22,8.0614
5,0.0049,1,1,0,-3.09,8.0483
5,0.0049,1,1,0,-2.96,8.0191
5,0.0049,1,1,0,-2.83,8.0011
5,0.0049,1,1,0,-2.7,7.9651
5,0.0049,1,1,0,-2.57,7.938
5,0.0049,1,1,0,-2.44,7.8934
5,0.0049,1,1,0,-2.31,7.8563
5,0.0049,1,1,0,-2.18,7.7821
5,0.0049,1,1,0,-2.05,7.6998
5,0.0049,1,1,0,-1.92,7.6075
5,0.0049,1,1,0,-1.79,7.4695
5,0.0049,1,1,0,-1.66,7.2251
5,0.0049,1,1,0,-1.53,6.8644
5,0.0049,1,1,0,-1.4,6.2119
5,0.0049,1,1,0,-1.27,5.02
5,0.0049,1,1,0,-1.14,3.2894
5,0.0049,1,1,0,-1.01,2.2584
5,0.0049,1,1,0,-0.88,1.7385
5,0.0049,1,1,0,-0.75,1.4916
5,0.0049,1,1,0,-0.62,1.9362
5,0.0049,1,1,0,-0.49,2.6473
5,0.0049,1,1,0,-0.36,3.1107
5,0.0049,1,1,0,-0.23,3.1223
5,0.0049,1,1,0,-0.1,3.1143
5,0.0049,1,1,0,0.03,3.1105
5,0.0049,1,1,0,0.16,3.1283
5,0.0049,1,1,0,0.29,3.1205
5,0.0049,1,1,0,0.42,3.1342
5,0.0049,1,1,0,0.55,3.1413
5,0.0049,1,1,0,0.68,3.1501
5,0.0049,1,1,0,0.81,3.174
5,0.0049,1,1,0,0.94,3.1781
5,0.0049,1,1,0,1.07,3.1818
5,0.0049,1,1,0,1.2,3.1857
5,0.0049,1,1,0,1.33,3.2233
5,0.0049,1,1,0,1.46,3.2253
5,0.0049,1,1,0,1.59,3.2431
5,0.0049,1,1,0,1.72,3.2432
5,0.0049,1,1,0,1.85,3.2725
5,0.0049,1,1,0,1.98,3.2754
5,0.0049,1,1,0,2.11,3.2899
5,0.0049,1,1,0,2.24,3.2895
5,0.0049,1,1,0,2.37,3.3041
5,0.0049,1,1,0,2.5,3.3401
5,0.0102,1,1,0,-4,15.8751
5,0.0102,1,1,0,-3.87,15.8518
5,0.0102,1,1,0,-3.74,15.8482
5,0.0102,1,1,0,-3.61,15.8296
5,0.0102,1,1,0,-3.48,15.7964
5,0.0102,1,1,0,-3.35,15.7739
5,0.0102,1,1,0,-3.22,15.7407
5,0.0102,1,1,0,-3.09,15.6982
5,0.0102,1,1,0,-2.96,15.6682
5,0.0102,1,1,0,-2.83,15.6326
5,0.0102,1,1,0,-2.7,15.5737
5,0.0102,1,1,0,-2.57,15.5045
5,0.0102,1,1,0,-2.44,15.441
5,0.0102,1,1,0,-2.31,15.3407
5,0.0102,1,1,0,-2.18,15.2429
5,0.0102,1,1,0,-2.05,15.0836
5,0.0102,1,1,0,-1.92,14.895
5,0.0102,1,1,0,-1.79,14.6306
5,0.0102,1,1,0,-1.66,14.2244
5,0.0102,1,1,0,-1.53,13.6047
5,0.0102,1,1,0,-1.4,12.5133
5,0.0102,1,1,0,-1.27,10.4773
5,0.0102,1,1,0,-1.14,7.1486
5,0.0102,1,1,0,-1.01,4.5214
5,0.0102,1,1,0,-0.88,3.4773
5,0.0102,1,1,0,-0.75,2.7448
5,0.0102,1,1,0,-0.62,3.2092
5,0.0102,1,1,0,-0.49,4.3061
5,0.0102,1,1,0,-0.36,4.5681
5,0.0102,1,1,0,-0.23,4.3394
5,0.0102,1,1,0,-0.1,4.2585
5,0.0102,1,1,0,0.03,4.2425
5,0.0102,1,1,0,0.16,4.2087
5,0.0102,1,1,0,0.29,4.2179
5,0.0102,1,1,0,0.42,4.2393
5,0.0102,1,1,0,0.55,4.2181
5,0.0102,1,1,0,0.68,4.2154
5,0.0102,1,1,0,0.81,4.2362
5,0.0102,1,1,0,0.94,4.2468
5,0.0102,1,1,0,1.07,4.2563
5,0.0102,1,1,0,1.2,4.2692
5,0.0102,1,1,0,1.33,4.2862
5,0.0102,1,1,0,1.46,4.2949
5,0.0102,1,1,0,1.59,4.2942
5,0.0102,1,1,0,1.72,4.319
5,0.0102,1,1,0,1.85,4.3294
5,0.0102,1,1,0,1.98,4.3426
5,0.0102,1,1,0,2.11,4.3551
5,0.0102,1,1,0,2.24,4.3666
5,0.0102,1,1,0,2.37,4.3776
5,0.0102,1,1,0,2.5,4.3788
5,0.01,1,1,0,-4,15.6794
5,0.01,1,1,0,-3.87,15.6596
5,0.01,1,1,0,-3.74,15.6419
5,0.01,1,1,0,-3.61,15.6289
5,0.01,1,1,0,-3.48,15.5998
5,0.01,1,1,0,-3.35,15.5777
5,0.01,1,1,0,-3.22,15.5384
5,0.01,1,1,0,-3.09,15.507
5,0.01,1,1,0,-2.96,15.4759
5,0.01,1,1,0,-2.83,15.4165
5,0.01,1,1,0,-2.7,15.3686
5,0.01,1,1,0,-2.57,15.2884
5,0.01,1,1,0,-2.44,15.2384
5,0.01,1,1,0,-2.31,15.1476
5,0.01,1,1,0,-2.18,15.0371
5,0.01,1,1,0,-2.05,14.9014
5,0.01,1,1,0,-1.92,14.6937
5,0.01,1,1,0,-1.79,14.4281
5,0.01,1,1,0,-1.66,14.027
5,0.01,1,1,0,-1.53,13.3863
5,0.01,1,1,0,-1.4,12.2511
5,0.01,1,1,0,-1.27,10.1388
5,0.01,1,1,0,-1.14,6.8037
5,0.01,1,1,0,-1.01,4.4161
5,0.01,1,1,0,-0.88,3.3827
5,0.01,1,1,0,-0.75,2.7901
5,0.01,1,1,0,-0.62,3.4577
5,0.01,1,1,0,-0.49,4.6995
5,0.01,1,1,0,-0.36,5.2337
5,0.01,1,1,0,-0.23,5.0819
5,0.01,1,1,0,-0.1,5.0226
5,0.01,1,1,0,0.03,5.0022
5,0.01,1,1,0,0.16,4.9876
5,0.01,1,1,0,0.29,5.0028
5,0.01,1,1,0,0.42,4.9945
5,0.01,1,1,0,0.55,5.0389
5,0.01,1,1,0,0.68,5.0335
5,0.01,1,1,0,0.81,5.0582
5,0.01,1,1,0,0.94,5.0712
5,0.01,1,1,0,1.07,5.0868
5,0.01,1,1,0,1.2,5.1067
5,0.01,1,1,0,1.33,5.1278
5,0.01,1,1,0,1.46,5.1359
5,0.01,1,1,0,1.59,5.1678
5,0.01,1,1,0,1.72,5.1884
5,0.01,1,1,0,1.85,5.2082
5,0.01,1,1,0,1.98,5.2409
5,0.01,1,1,0,2.11,5.26
5,0.01,1,1,0,2.24,5.2877
5,0.01,1,1,0,2.37,5.2895
5,0.01,1,1,0,2.5,5.3093
5,0.0026,1,1,0,-4,3.9321
5,0.0026,1,1,0,-3.87,3.9268
5,0.0026,1,1,0,-3.74,3.9183
5,0.0026,1,1,0,-3.61,3.9058
5,0.0026,1,1,0,-3.48,3.896
5,0.0026,1,1,0,-3.35,3.9064
5,0.0026,1,1,0,-3.22,3.8908
5,0.0026,1,1,0,-3.09,3.8883
5,0.0026,1,1,0,-2.96,3.8681
5,0.0026,1,1,0,-2.83,3.8568
5,0.0026,1,1,0,-2.7,3.8483
5,0.0026,1,1,0,-2.57,3.8282
5,0.0026,1,1,0,-2.44,3.8124
5,0.0026,1,1,0,-2.31,3.7959
5,0.0026,1,1,0,-2.18,3.7763
5,0.0026,1,1,0,-2.05,3.7302
5,0.0026,1,1,0,-1.92,3.6778
5,0.0026,1,1,0,-1.79,3.6023
5,0.0026,1,1,0,-1.66,3.4652
5,0.0026,1,1,0,-1.53,3.275
5,0.0026,1,1,0,-1.4,2.9409
5,0.0026,1,1,0,-1.27,2.3291
5,0.0026,1,1,0,-1.14,1.5365
5,0.0026,1,1,0,-1.01,1.144
5,0.0026,1,1,0,-0.88,0.8812
5,0.0026,1,1,0,-0.75,0.8069
5,0.0026,1,1,0,-0.62,1.0325
5,0.0026,1,1,0,-0.49,1.3488
5,0.0026,1,1,0,-0.36,1.6053
5,0.0026,1,1,0,-0.23,1.6211
5,0.0026,1,1,0,-0.1,1.6354
5,0.0026,1,1,0,0.03,1.6291
5,0.0026,1,1,0,0.16,1.6505
5,0.0026,1,1,0,0.29,1.6524
5,0.0026,1,1,0,0.42,1.6631
5,0.0026,1,1,0,0.55,1.6675
5,0.0026,1,1,0,0.68,1.6729
5,0.0026,1,1,0,0.81,1.6692
5,0.0026,1,1,0,0.94,1.675
5,0.0026,1,1,0,1.07,1.6818
5,0.0026,1,1,0,1.2,1.6938
5,0.0026,1,1,0,1.33,1.7264
5,0.0026,1,1,0,1.46,1.7192
5,0.0026,1,1,0,1.59,1.7185
5,0.0026,1,1,0,1.72,1.7226
5,0.0026,1,1,0,1.85,1.7371
5,0.0026,1,1,0,1.98,1.7395
5,0.0026,1,1,0,2.11,1.7396
5,0.0026,1,1,0,2.24,1.7428
5,0.0026,1,1,0,2.37,1.7638
5,0.0026,1,1,0,2.5,1.7512
5,0.0025,1,1,0,-4,3.983
5,0.0025,1,1,0,-3.87,3.9776
5,0.0025,1,1,0,-3.74,3.9834
5,0.0025,1,1,0,-3.61,3.9746
5,0.0025,1,1,0,-3.48,3.9669
5,0.0025,1,1,0,-3.35,3.9558
5,0.0025,1,1,0,-3.22,3.9421
5,0.0025,1,1,0,-3.09,3.9423
5,0.0025,1,1,0,-2.96,3.9288
5,0.0025,1,1,0,-2.83,3.9129
5,0.0025,1,1,0,-2.7,3.9214
5,0.0025,1,1,0,-2.57,3.8943
5,0.0025,1,1,0,-2.44,3.8809
5,0.0025,1,1,0,-2.31,3.8411
5,0.0025,1,1,0,-2.18,3.8148
5,0.0025,1,1,0,-2.05,3.7708
5,0.0025,1,1,0,-1.92,3.726
5,0.0025,1,1,0,-1.79,3.6401
5,0.0025,1,1,0,-1.66,3.5298
5,0.0025,1,1,0,-1.53,3.3346
5,0.0025,1,1,0,-1.4,2.9773
5,0.0025,1,1,0,-1.27,2.3626
5,0.0025,1,1,0,-1.14,1.5548
5,0.0025,1,1,0,-1.01,1.156
5,0.0025,1,1,0,-0.88,0.8744
5,0.0025,1,1,0,-0.75,0.7789
5,0.0025,1,1,0,-0.62,1.012
5,0.0025,1,1,0,-0.49,1.294
5,0.0025,1,1,0,-0.36,1.4949
5,0.0025,1,1,0,-0.23,1.487
5,0.0025,1,1,0,-0.1,1.4612
5,0.0025,1,1,0,0.03,1.4548
5,0.0025,1,1,0,0.16,1.4542
5,0.0025,1,1,0,0.29,1.465
5,0.0025,1,1,0,0.42,1.4682
5,0.0025,1,1,0,0.55,1.4648
5,0.0025,1,1,0,0.68,1.4687
5,0.0025,1,1,0,0.81,1.4757
5,0.0025,1,1,0,0.94,1.4908
5,0.0025,1,1,0,1.07,1.4802
5,0.0025,1,1,0,1.2,1.4893
5,0.0025,1,1,0,1.33,1.4924
5,0.0025,1,1,0,1.46,1.5048
5,0.0025,1,1,0,1.59,1.5039
5,0.0025,1,1,0,1.72,1.516
5,0.0025,1,1,0,1.85,1.5214
5,0.0025,1,1,0,1.98,1.5339
5,0.0025,1,1,0,2.11,1.525
5,0.0025,1,1,0,2.24,1.524
5,0.0025,1,1,0,2.37,1.5288
5,0.0025,1,1,0,2.5,1.5414
5,0.005,1,1,1,-4,8.5332
5,0.005,1,1,1,-3.87,8.5204
5,0.005,1,1,1,-3.74,8.5261
5,0.005,1,1,1,-3.61,8.4983
5,0.005,1,1,1,-3.48,8.492
5,0.005,1,1,1,-3.35,8.4773
5,0.005,1,1,1,-3.22,8.4639
5,0.005,1,1,1,-3.09,8.4564
5,0.005,1,1,1,-2.96,8.4373
5,0.005,1,1,1,-2.83,8.3939
5,0.005,1,1,1,-2.7,8.3802
5,0.005,1,1,1,-2.57,8.3551
5,0.005,1,1,1,-2.44,8.3324
5,0.005,1,1,1,-2.31,8.2723
5,0.005,1,1,1,-2.18,8.2144
5,0.005,1,1,1,-2.05,8.1634
5,0.005,1,1,1,-1.92,8.071
5,0.005,1,1,1,-1.79,7.9529
5,0.005,1,1,1,-1.66,7.7789
5,0.005,1,1,1,-1.53,7.5441
5,0.005,1,1,1,-1.4,7.1266
5,0.005,1,1,1,-1.27,6.3888
5,0.005,1,1,1,-1.14,5.0104
5,0.005,1,1,1,-1.01,3.1349
5,0.005,1,1,1,-0.88,2.1921
5,0.005,1,1,1,-0.75,1.6744
5,0.005,1,1,1,-0.62,1.6695
5,0.005,1,1,1,-0.49,2.3519
5,0.005,1,1,1,-0.36,4.2234
5,0.005,1,1,1,-0.23,5.0896
5,0.005,1,1,1,-0.1,5.3414
5,0.005,1,1,1,0.03,5.4902
5,0.005,1,1,1,0.16,5.5616
5,0.005,1,1,1,0.29,5.6017
5,0.005,1,1,1,0.42,5.6465
5,0.005,1,1,1,0.55,5.6866
5,0.005,1,1,1,0.68,5.702
5,0.005,1,1,1,0.81,5.7273
5,0.005,1,1,1,0.94,5.7642
5,0.005,1,1,1,1.07,5.7583
5,0.005,1,1,1,1.2,5.7849
5,0.005,1,1,1,1.33,5.8136
5,0.005,1,1,1,1.46,5.8278
5,0.005,1,1,1,1.59,5.8363
5,0.005,1,1,1,1.72,5.8355
5,0.005,1,1,1,1.85,5.8571
5,0.005,1,1,1,1.98,5.8741
5,0.005,1,1,1,2.11,5.8846
5,0.005,1,1,1,2.24,5.9057
5,0.005,1,1,1,2.37,5.9117
5,0.005,1,1,1,2.5,5.9154
5,0.0049,1,1,1,-4,8.4399
5,0.0049,1,1,1,-3.87,8.4154
5,0.0049,1,1,1,-3.74,8.4162
5,0.0049,1,1,1,-3.61,8.3965
5,0.0049,1,1,1,-3.48,8.3982
5,0.0049,1,1,1,-3.35,8.3653
5,0.0049,1,1,1,-3.22,8.3574
5,0.0049,1,1,1,-3.09,8.34
5,0.0049,1,1,1,-2.96,8.3148
5,0.0049,1,1,1,-2.83,8.313
5,0.0049,1,1,1,-2.7,8.2731
5,0.0049,1,1,1,-2.57,8.2367
5,0.0049,1,1,1,-2.44,8.2099
5,0.0049,1,1,1,-2.31,8.1691
5,0.0049,1,1,1,-2.18,8.1194
5,0.0049,1,1,1,-2.05,8.0632
5,0.0049,1,1,1,-1.92,7.9599
5,0.0049,1,1,1,-1.79,7.828
5,0.0049,1,1,1,-1.66,7.669
5,0.0049,1,1,1,-1.53,7.4149
5,0.0049,1,1,1,-1.4,6.9693
5,0.0049,1,1,1,-1.27,6.1713
5,0.0049,1,1,1,-1.14,4.6919
5,0.0049,1,1,1,-1.01,2.9406
5,0.0049,1,1,1,-0.88,2.1393
5,0.0049,1,1,1,-0.75,1.6021
5,0.0049,1,1,1,-0.62,1.6962
5,0.0049,1,1,1,-0.49,2.4076
5,0.0049,1,1,1,-0.36,4.0712
5,0.0049,1,1,1,-0.23,4.7918
5,0.0049,1,1,1,-0.1,4.9844
5,0.0049,1,1,1,0.03,5.0799
5,0.0049,1,1,1,0.16,5.1794
5,0.0049,1,1,1,0.29,5.2218
5,0.0049,1,1,1,0.42,5.2764
5,0.0049,1,1,1,0.55,5.3104
5,0.0049,1,1,1,0.68,5.3504
5,0.0049,1,1,1,0.81,5.3639
5,0.0049,1,1,1,0.94,5.4128
5,0.0049,1,1,1,1.07,5.4247
5,0.0049,1,1,1,1.2,5.4544
5,0.0049,1,1,1,1.33,5.4663
5,0.0049,1,1,1,1.46,5.4843
5,0.0049,1,1,1,1.59,5.5023
5,0.0049,1,1,1,1.72,5.5211
5,0.0049,1,1,1,1.85,5.5181
5,0.0049,1,1,1,1.98,5.545
5,0.0049,1,1,1,2.11,5.5636
5,0.0049,1,1,1,2.24,5.5377
5,0.0049,1,1,1,2.37,5.5402
5,0.0049,1,1,1,2.5,5.5634
5,0.0102,1,1,1,-4,17.1521
5,0.0102,1,1,1,-3.87,17.1432
5,0.0102,1,1,1,-3.74,17.1081
5,0.0102,1,1,1,-3.61,17.0927
5,0.0102,1,1,1,-3.48,17.082
5,0.0102,1,1,1,-3.35,17.0481
5,0.0102,1,1,1,-3.22,17.0204
5,0.0102,1,1,1,-3.09,16.9644
5,0.0102,1,1,1,-2.96,16.9431
5,0.0102,1,1,1,-2.83,16.9091
5,0.0102,1,1,1,-2.7,16.8427
5,0.0102,1,1,1,-2.57,16.7873
5,0.0102,1,1,1,-2.44,16.7076
5,0.0102,1,1,1,-2.31,16.6371
5,0.0102,1,1,1,-2.18,16.5022
5,0.0102,1,1,1,-2.05,16.4027
5,0.0102,1,1,1,-1.92,16.2263
5,0.0102,1,1,1,-1.79,15.9706
5,0.0102,1,1,1,-1.66,15.6479
5,0.0102,1,1,1,-1.53,15.1715
5,0.0102,1,1,1,-1.4,14.3519
5,0.0102,1,1,1,-1.27,12.8805
5,0.0102,1,1,1,-1.14,10.0904
5,0.0102,1,1,1,-1.01,6.2507
5,0.0102,1,1,1,-0.88,4.1934
5,0.0102,1,1,1,-0.75,3.2152
5,0.0102,1,1,1,-0.62,3.1955
5,0.0102,1,1,1,-0.49,4.8083
5,0.0102,1,1,1,-0.36,8.4457
5,0.0102,1,1,1,-0.23,9.6656
5,0.0102,1,1,1,-0.1,10.0253
5,0.0102,1,1,1,0.03,10.199
5,0.0102,1,1,1,0.16,10.3207
5,0.0102,1,1,1,0.29,10.3942
5,0.0102,1,1,1,0.42,10.4545
5,0.0102,1,1,1,0.55,10.4914
5,0.0102,1,1,1,0.68,10.5179
5,0.0102,1,1,1,0.81,10.5676
5,0.0102,1,1,1,0.94,10.5971
5,0.0102,1,1,1,1.07,10.6223
5,0.0102,1,1,1,1.2,10.6375
5,0.0102,1,1,1,1.33,10.665
5,0.0102,1,1,1,1.46,10.6944
5,0.0102,1,1,1,1.59,10.7048
5,0.0102,1,1,1,1.72,10.7264
5,0.0102,1,1,1,1.85,10.7651
5,0.0102,1,1,1,1.98,10.7563
5,0.0102,1,1,1,2.11,10.7798
5,0.0102,1,1,1,2.24,10.7849
5,0.0102,1,1,1,2.37,10.8122
5,0.0102,1,1,1,2.5,10.8237
5,0.01,1,1,1,-4,16.7061
5,0.01,1,1,1,-3.87,16.6863
5,0.01,1,1,1,-3.74,16.6702
5,0.01,1,1,1,-3.61,16.6561
5,0.01,1,1,1,-3.48,16.6137
5,0.01,1,1,1,-3.35,16.5929
5,0.01,1,1,1,-3.22,16.5747
5,0.01,1,1,1,-3.09,16.5342
5,0.01,1,1,1,-2.96,16.4853
5,0.01,1,1,1,-2.83,16.4586
5,0.01,1,1,1,-2.7,16.3996
5,0.01,1,1,1,-2.57,16.3379
5,0.01,1,1,1,-2.44,16.2941
5,0.01,1,1,1,-2.31,16.1989
5,0.01,1,1,1,-2.18,16.0856
5,0.01,1,1,1,-2.05,15.9694
5,0.01,1,1,1,-1.92,15.8057
5,0.01,1,1,1,-1.79,15.5896
5,0.01,1,1,1,-1.66,15.2698
5,0.01,1,1,1,-1.53,14.7836
5,0.01,1,1,1,-1.4,13.9875
5,0.01,1,1,1,-1.27,12.548
5,0.01,1,1,1,-1.14,9.8047
5,0.01,1,1,1,-1.01,6.0814
5,0.01,1,1,1,-0.88,4.1316
5,0.01,1,1,1,-0.75,3.0938
5,0.01,1,1,1,-0.62,3.0505
5,0.01,1,1,1,-0.49,4.417
5,0.01,1,1,1,-0.36,7.4781
5,0.01,1,1,1,-0.23,8.4266
5,0.01,1,1,1,-0.1,8.6457
5,0.01,1,1,1,0.03,8.7113
5,0.01,1,1,1,0.16,8.7912
5,0.01,1,1,1,0.29,8.8367
5,0.01,1,1,1,0.42,8.8536
5,0.01,1,1,1,0.55,8.9095
5,0.01,1,1,1,0.68,8.921
5,0.01,1,1,1,0.81,8.9678
5,0.01,1,1,1,0.94,8.973
5,0.01,1,1,1,1.07,9.0101
5,0.01,1,1,1,1.2,9.0251
5,0.01,1,1,1,1.33,9.0317
5,0.01,1,1,1,1.46,9.0607
5,0.01,1,1,1,1.59,9.0731
5,0.01,1,1,1,1.72,9.0973
5,0.01,1,1,1,1.85,9.109
5,0.01,1,1,1,1.98,9.1202
5,0.01,1,1,1,2.11,9.1512
5,0.01,1,1,1,2.24,9.1341
5,0.01,1,1,1,2.37,9.1745
5,0.01,1,1,1,2.5,9.1931
5,0.0026,1,1,1,-4,4.1162
5,0.0026,1,1,1,-3.87,4.109
5,0.0026,1,1,1,-3.74,4.1122
5,0.0026,1,1,1,-3.61,4.0995
5,0.0026,1,1,1,-3.48,4.0775
5,0.0026,1,1,1,-3.35,4.0822
5,0.0026,1,1,1,-3.22,4.067
5,0.0026,1,1,1,-3.09,4.0631
5,0.0026,1,1,1,-2.96,4.0532
5,0.0026,1,1,1,-2.83,4.0345
5,0.0026,1,1,1,-2.7,4.0247
5,0.0026,1,1,1,-2.57,4.0153
5,0.0026,1,1,1,-2.44,4.0055
5,0.0026,1,1,1,-2.31,3.9684
5,0.0026,1,1,1,-2.18,3.9503
5,0.0026,1,1,1,-2.05,3.9247
5,0.0026,1,1,1,-1.92,3.8607
5,0.0026,1,1,1,-1.79,3.8277
5,0.0026,1,1,1,-1.66,3.7232
5,0.0026,1,1,1,-1.53,3.6079
5,0.0026,1,1,1,-1.4,3.3881
5,0.0026,1,1,1,-1.27,2.9936
5,0.0026,1,1,1,-1.14,2.2677
5,0.0026,1,1,1,-1.01,1.4828
5,0.0026,1,1,1,-0.88,1.1224
5,0.0026,1,1,1,-0.75,0.8752
5,0.0026,1,1,1,-0.62,0.913
5,0.0026,1,1,1,-0.49,1.244
5,0.0026,1,1,1,-0.36,2.0873
5,0.0026,1,1,1,-0.23,2.5433
5,0.0026,1,1,1,-0.1,2.6875
5,0.0026,1,1,1,0.03,2.7687
5,0.0026,1,1,1,0.16,2.7983
5,0.0026,1,1,1,0.29,2.8485
5,0.0026,1,1,1,0.42,2.8619
5,0.0026,1,1,1,0.55,2.8767
5,0.0026,1,1,1,0.68,2.8891
5,0.0026,1,1,1,0.81,2.9046
5,0.0026,1,1,1,0.94,2.9163
5,0.0026,1,1,1,1.07,2.9421
5,0.0026,1,1,1,1.2,2.9487
5,0.0026,1,1,1,1.33,2.9469
5,0.0026,1,1,1,1.46,2.9648
5,0.0026,1,1,1,1.59,2.9656
5,0.0026,1,1,1,1.72,2.9699
5,0.0026,1,1,1,1.85,2.9767
5,0.0026,1,1,1,1.98,2.9816
5,0.0026,1,1,1,2.11,2.9876
5,0.0026,1,1,1,2.24,2.9834
5,0.0026,1,1,1,2.37,2.9571
5,0.0026,1,1,1,2.5,2.9733
5,0.0025,1,1,1,-4,4.1918
5,0.0025,1,1,1,-3.87,4.1984
