frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF,Cm_pred_pF
1.0,0.005,0.0,1.0,0.0,-4.0,7.599,8.064257621765137
1.0,0.005,0.0,1.0,0.0,-3.87,7.5796,7.973870754241943
1.0,0.005,0.0,1.0,0.0,-3.7400000000000007,7.5782,7.883481979370117
1.0,0.005,0.0,1.0,0.0,-3.61,7.5627,7.813803672790527
1.0,0.005,0.0,1.0,0.0,-3.4800000000000004,7.5555,7.8074469566345215
1.0,0.005,0.0,1.0,0.0,-3.35,7.5428,7.801089286804199
1.0,0.005,0.0,1.0,0.0,-3.22,7.512800000000001,7.794734954833984
1.0,0.005,0.0,1.0,0.0,-3.09,7.5221,7.788376331329346
1.0,0.005,0.0,1.0,0.0,-2.96,7.5058,7.782020568847656
1.0,0.005,0.0,1.0,0.0,-2.83,7.4668,7.775664329528809
1.0,0.005,0.0,1.0,0.0,-2.7,7.4362,7.777525901794434
1.0,0.005,0.0,1.0,0.0,-2.57,7.410000000000001,7.757819652557373
1.0,0.005,0.0,1.0,0.0,-2.44,7.381899999999999,7.717660903930664
1.0,0.005,0.0,1.0,0.0,-2.31,7.3295,7.778646469116211
1.0,0.005,0.0,1.0,0.0,-2.18,7.2834,7.6504034996032715
1.0,0.005,0.0,1.0,0.0,-2.05,7.1922,7.452919006347656
1.0,0.005,0.0,1.0,0.0,-1.9200000000000002,7.1094,7.255434036254883
1.0,0.005,0.0,1.0,0.0,-1.79,7.0037,7.086650371551514
1.0,0.005,0.0,1.0,0.0,-1.66,6.8013,6.8890533447265625
1.0,0.005,0.0,1.0,0.0,-1.53,6.4762,6.660082817077637
1.0,0.005,0.0,1.0,0.0,-1.4,5.9339,6.367458343505859
1.0,0.005,0.0,1.0,0.0,-1.2699999999999998,4.8914,5.386048316955566
1.0,0.005,0.0,1.0,0.0,-1.1399999999999997,3.3418,3.487776517868042
1.0,0.005,0.0,1.0,0.0,-1.01,2.3145,2.735006809234619
1.0,0.005,0.0,1.0,0.0,-0.8799999999999999,1.9022,1.957607626914978
1.0,0.005,0.0,1.0,0.0,-0.7500000000000002,1.5093,1.855566143989563
1.0,0.005,0.0,1.0,0.0,-0.6200000000000001,1.8834,1.8569724559783936
1.0,0.005,0.0,1.0,0.0,-0.49,2.9523,3.0221445560455322
1.0,0.005,0.0,1.0,0.0,-0.3599999999999999,4.9405,4.559495449066162
1.0,0.005,0.0,1.0,0.0,-0.22999999999999976,5.8892,6.022612571716309
1.0,0.005,0.0,1.0,0.0,-0.09999999999999964,6.3088,6.607253551483154
1.0,0.005,0.0,1.0,0.0,0.02999999999999975,6.5335,6.7396240234375
1.0,0.005,0.0,1.0,0.0,0.15999999999999986,6.649,6.834353923797607
1.0,0.005,0.0,1.0,0.0,0.29,6.7669,6.929085731506348
1.0,0.005,0.0,1.0,0.0,0.4200000000000001,6.8393,7.023815155029297
1.0,0.005,0.0,1.0,0.0,0.5500000000000002,6.8943,7.118546009063721
1.0,0.005,0.0,1.0,0.0,0.6800000000000003,6.9594,7.216724872589111
