frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF,Cm_pred_pF
1.0,0.005,0.0,1.0,0.0,-4.0,7.599,7.700128555297852
1.0,0.005,0.0,1.0,0.0,-3.87,7.5796,7.679205417633057
1.0,0.005,0.0,1.0,0.0,-3.7400000000000007,7.5782,7.65828800201416
1.0,0.005,0.0,1.0,0.0,-3.61,7.5627,7.6368255615234375
1.0,0.005,0.0,1.0,0.0,-3.4800000000000004,7.555500000000001,7.615262985229492
1.0,0.005,0.0,1.0,0.0,-3.35,7.5428,7.5936994552612305
1.0,0.005,0.0,1.0,0.0,-3.22,7.5128,7.572134971618652
1.0,0.005,0.0,1.0,0.0,-3.09,7.5221,7.550570964813232
1.0,0.005,0.0,1.0,0.0,-2.96,7.505799999999999,7.529006004333496
1.0,0.005,0.0,1.0,0.0,-2.83,7.466799999999999,7.507444858551025
1.0,0.005,0.0,1.0,0.0,-2.7,7.4362,7.485880374908447
1.0,0.005,0.0,1.0,0.0,-2.57,7.41,7.464317798614502
1.0,0.005,0.0,1.0,0.0,-2.44,7.3819,7.442753314971924
1.0,0.005,0.0,1.0,0.0,-2.31,7.3295,7.42119026184082
1.0,0.005,0.0,1.0,0.0,-2.18,7.2834,7.399625778198242
1.0,0.005,0.0,1.0,0.0,-2.05,7.192200000000001,7.3780622482299805
1.0,0.005,0.0,1.0,0.0,-1.9200000000000002,7.109400000000001,7.352872371673584
1.0,0.005,0.0,1.0,0.0,-1.79,7.0037,7.156796455383301
1.0,0.005,0.0,1.0,0.0,-1.66,6.8013,6.914286136627197
1.0,0.005,0.0,1.0,0.0,-1.53,6.4761999999999995,6.67177677154541
1.0,0.005,0.0,1.0,0.0,-1.4,5.9339,6.095948219299316
1.0,0.005,0.0,1.0,0.0,-1.2699999999999998,4.8914,5.1856303215026855
1.0,0.005,0.0,1.0,0.0,-1.1399999999999997,3.3418,3.534268379211426
1.0,0.005,0.0,1.0,0.0,-1.01,2.3145,2.529974937438965
1.0,0.005,0.0,1.0,0.0,-0.8799999999999999,1.9022,2.216996908187866
1.0,0.005,0.0,1.0,0.0,-0.7500000000000002,1.5092999999999999,1.904018759727478
1.0,0.005,0.0,1.0,0.0,-0.6200000000000001,1.8834,2.110588550567627
1.0,0.005,0.0,1.0,0.0,-0.49,2.9523,3.8684377670288086
1.0,0.005,0.0,1.0,0.0,-0.3599999999999999,4.940500000000001,5.510858058929443
1.0,0.005,0.0,1.0,0.0,-0.22999999999999976,5.8892,6.209776401519775
1.0,0.005,0.0,1.0,0.0,-0.09999999999999964,6.308799999999999,6.61467170715332
1.0,0.005,0.0,1.0,0.0,0.02999999999999975,6.5335,6.786118507385254
1.0,0.005,0.0,1.0,0.0,0.15999999999999986,6.649,6.957565784454346
1.0,0.005,0.0,1.0,0.0,0.29,6.7669,7.129053115844727
1.0,0.005,0.0,1.0,0.0,0.4200000000000001,6.8393,7.202221393585205
1.0,0.005,0.0,1.0,0.0,0.5500000000000002,6.894300000000001,7.228357791900635
1.0,0.005,0.0,1.0,0.0,0.6800000000000003,6.9594,7.254493713378906
1.0,0.005,0.0,1.0,0.0,0.8099999999999997,6.985799999999999,7.2806291580200195
1.0,0.005,0.0,1.0,0.0,0.9399999999999998,7.014899999999999,7.306766033172607
1.0,0.005,0.0,1.0,0.0,1.0699999999999998,7.0636,7.3329010009765625
1.0,0.005,0.0,1.0,0.0,1.2,7.0888,7.359036922454834
1.0,0.005,0.0,1.0,0.0,1.33,7.1137,7.385173320770264
1.0,0.005,0.0,1.0,0.0,1.4600000000000002,7.107700000000001,7.411308765411377
1.0,0.005,0.0,1.0,0.0,1.5900000000000003,7.1404,7.437445163726807
1.0,0.005,0.0,1.0,0.0,1.7200000000000004,7.1725,7.463581085205078
1.0,0.005,0.0,1.0,0.0,1.8500000000000005,7.1873,7.48971700668335
1.0,0.005,0.0,1.0,0.0,1.98,7.2038,7.515852451324463
1.0,0.005,0.0,1.0,0.0,2.11,7.2047,7.541988849639893
1.0,0.005,0.0,1.0,0.0,2.24,7.2332,7.568124294281006
1.0,0.005,0.0,1.0,0.0,2.37,7.241200000000001,7.594260215759277
1.0,0.005,0.0,1.0,0.0,2.4999999999999996,7.225,7.620396614074707
1.0,0.0049,0.0,1.0,0.0,-4.0,7.6794,7.5601325035095215
1.0,0.0049,0.0,1.0,0.0,-3.87,7.6778,7.539209365844727
1.0,0.0049,0.0,1.0,0.0,-3.7400000000000007,7.6804,7.51825475692749
1.0,0.0049,0.0,1.0,0.0,-3.61,7.6346,7.496687412261963
1.0,0.0049,0.0,1.0,0.0,-3.4800000000000004,7.6532,7.475126266479492
1.0,0.0049,0.0,1.0,0.0,-3.35,7.612499999999999,7.453561305999756
1.0,0.0049,0.0,1.0,0.0,-3.22,7.593,7.431999683380127
1.0,0.0049,0.0,1.0,0.0,-3.09,7.59,7.410435199737549
1.0,0.0049,0.0,1.0,0.0,-2.96,7.5841,7.388870716094971
1.0,0.0049,0.0,1.0,0.0,-2.83,7.540199999999999,7.367307662963867
1.0,0.0049,0.0,1.0,0.0,-2.7,7.532100000000001,7.345742225646973
1.0,0.0049,0.0,1.0,0.0,-2.57,7.4757,7.324179172515869
1.0,0.0049,0.0,1.0,0.0,-2.44,7.4372,7.302616596221924
1.0,0.0049,0.0,1.0,0.0,-2.31,7.3979,7.281052589416504
1.0,0.0049,0.0,1.0,0.0,-2.18,7.3567,7.259488105773926
1.0,0.0049,0.0,1.0,0.0,-2.05,7.2889,7.237924575805664
1.0,0.0049,0.0,1.0,0.0,-1.9200000000000002,7.1938,7.210839748382568
1.0,0.0049,0.0,1.0,0.0,-1.79,7.0558,7.023988723754883
1.0,0.0049,0.0,1.0,0.0,-1.66,6.8186,6.781477451324463
1.0,0.0049,0.0,1.0,0.0,-1.53,6.515,6.538967609405518
1.0,0.0049,0.0,1.0,0.0,-1.4,5.9202,5.96724796295166
1.0,0.0049,0.0,1.0,0.0,-1.2699999999999998,4.8869,5.067994594573975
