frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF,Cm_pred_pF
1.0,0.005,0.0,1.0,0.0,-4.0,7.599,8.004196166992188
1.0,0.005,0.0,1.0,0.0,-3.87,7.5796,7.979003429412842
1.0,0.005,0.0,1.0,0.0,-3.7400000000000007,7.5782,7.953810214996338
1.0,0.005,0.0,1.0,0.0,-3.61,7.5627,7.928618907928467
1.0,0.005,0.0,1.0,0.0,-3.4800000000000004,7.555500000000001,7.900656700134277
1.0,0.005,0.0,1.0,0.0,-3.35,7.5428,7.871023654937744
1.0,0.005,0.0,1.0,0.0,-3.22,7.5128,7.822412490844727
1.0,0.005,0.0,1.0,0.0,-3.09,7.5221,7.773801803588867
1.0,0.005,0.0,1.0,0.0,-2.96,7.505799999999999,7.725189685821533
1.0,0.005,0.0,1.0,0.0,-2.83,7.466799999999999,7.67657995223999
1.0,0.005,0.0,1.0,0.0,-2.7,7.4362,7.627969264984131
1.0,0.005,0.0,1.0,0.0,-2.57,7.41,7.601747512817383
1.0,0.005,0.0,1.0,0.0,-2.44,7.3819,7.603497505187988
1.0,0.005,0.0,1.0,0.0,-2.31,7.3295,7.551156997680664
1.0,0.005,0.0,1.0,0.0,-2.18,7.2834,7.466627597808838
1.0,0.005,0.0,1.0,0.0,-2.05,7.192200000000001,7.405932903289795
1.0,0.005,0.0,1.0,0.0,-1.9200000000000002,7.109400000000001,7.374136447906494
1.0,0.005,0.0,1.0,0.0,-1.79,7.0037,7.20344877243042
1.0,0.005,0.0,1.0,0.0,-1.66,6.8013,6.925161361694336
1.0,0.005,0.0,1.0,0.0,-1.53,6.4761999999999995,6.556636333465576
1.0,0.005,0.0,1.0,0.0,-1.4,5.9339,6.188108444213867
1.0,0.005,0.0,1.0,0.0,-1.2699999999999998,4.8914,4.860123157501221
1.0,0.005,0.0,1.0,0.0,-1.1399999999999997,3.3418,3.3172173500061035
1.0,0.005,0.0,1.0,0.0,-1.01,2.3145,2.387566089630127
1.0,0.005,0.0,1.0,0.0,-0.8799999999999999,1.9022,1.861240267753601
1.0,0.005,0.0,1.0,0.0,-0.7500000000000002,1.5092999999999999,1.5650402307510376
1.0,0.005,0.0,1.0,0.0,-0.6200000000000001,1.8834,1.6975966691970825
1.0,0.005,0.0,1.0,0.0,-0.49,2.9523,2.8597846031188965
1.0,0.005,0.0,1.0,0.0,-0.3599999999999999,4.940500000000001,4.708583354949951
1.0,0.005,0.0,1.0,0.0,-0.22999999999999976,5.8892,5.851390361785889
1.0,0.005,0.0,1.0,0.0,-0.09999999999999964,6.308799999999999,6.383963108062744
1.0,0.005,0.0,1.0,0.0,0.02999999999999975,6.5335,6.642819881439209
1.0,0.005,0.0,1.0,0.0,0.15999999999999986,6.649,6.843213081359863
1.0,0.005,0.0,1.0,0.0,0.29,6.7669,7.028599739074707
1.0,0.005,0.0,1.0,0.0,0.4200000000000001,6.8393,7.172259330749512
1.0,0.005,0.0,1.0,0.0,0.5500000000000002,6.894300000000001,7.206972599029541
1.0,0.005,0.0,1.0,0.0,0.6800000000000003,6.9594,7.241687774658203
1.0,0.005,0.0,1.0,0.0,0.8099999999999997,6.985799999999999,7.276401519775391
1.0,0.005,0.0,1.0,0.0,0.9399999999999998,7.014899999999999,7.311115264892578
1.0,0.005,0.0,1.0,0.0,1.0699999999999998,7.0636,7.345829010009766
1.0,0.005,0.0,1.0,0.0,1.2,7.0888,7.380542755126953
1.0,0.005,0.0,1.0,0.0,1.33,7.1137,7.415257453918457
1.0,0.005,0.0,1.0,0.0,1.4600000000000002,7.107700000000001,7.449971675872803
1.0,0.005,0.0,1.0,0.0,1.5900000000000003,7.1404,7.484685897827148
1.0,0.005,0.0,1.0,0.0,1.7200000000000004,7.1725,7.519399642944336
1.0,0.005,0.0,1.0,0.0,1.8500000000000005,7.1873,7.554113864898682
1.0,0.005,0.0,1.0,0.0,1.98,7.2038,7.588828086853027
1.0,0.005,0.0,1.0,0.0,2.11,7.2047,7.623541831970215
1.0,0.005,0.0,1.0,0.0,2.24,7.2332,7.6582560539245605
1.0,0.005,0.0,1.0,0.0,2.37,7.241200000000001,7.692631244659424
1.0,0.005,0.0,1.0,0.0,2.4999999999999996,7.225,7.735023498535156
1.0,0.0049,0.0,1.0,0.0,-4.0,7.6794,7.841121196746826
1.0,0.0049,0.0,1.0,0.0,-3.87,7.6778,7.815927982330322
1.0,0.0049,0.0,1.0,0.0,-3.7400000000000007,7.6804,7.790737152099609
1.0,0.0049,0.0,1.0,0.0,-3.61,7.6346,7.765519618988037
1.0,0.0049,0.0,1.0,0.0,-3.4800000000000004,7.6532,7.737465858459473
1.0,0.0049,0.0,1.0,0.0,-3.35,7.612499999999999,7.692749977111816
1.0,0.0049,0.0,1.0,0.0,-3.22,7.593,7.644139289855957
1.0,0.0049,0.0,1.0,0.0,-3.09,7.59,7.5955281257629395
1.0,0.0049,0.0,1.0,0.0,-2.96,7.5841,7.546916961669922
1.0,0.0049,0.0,1.0,0.0,-2.83,7.540199999999999,7.4983062744140625
1.0,0.0049,0.0,1.0,0.0,-2.7,7.532100000000001,7.449695587158203
1.0,0.0049,0.0,1.0,0.0,-2.57,7.4757,7.424180507659912
1.0,0.0049,0.0,1.0,0.0,-2.44,7.4372,7.430490970611572
1.0,0.0049,0.0,1.0,0.0,-2.31,7.3979,7.371430397033691
1.0,0.0049,0.0,1.0,0.0,-2.18,7.3567,7.286900997161865
1.0,0.0049,0.0,1.0,0.0,-2.05,7.2889,7.245260238647461
1.0,0.0049,0.0,1.0,0.0,-1.9200000000000002,7.1938,7.214213848114014
1.0,0.0049,0.0,1.0,0.0,-1.79,7.0558,7.088071346282959
1.0,0.0049,0.0,1.0,0.0,-1.66,6.8186,6.810196876525879
1.0,0.0049,0.0,1.0,0.0,-1.53,6.515,6.441671371459961
1.0,0.0049,0.0,1.0,0.0,-1.4,5.9202,6.07314395904541
1.0,0.0049,0.0,1.0,0.0,-1.2699999999999998,4.8869,4.7237772941589355
1.0,0.0049,0.0,1.0,0.0,-1.1399999999999997,3.3288000000000006,3.308832883834839
1.0,0.0049,0.0,1.0,0.0,-1.01,2.3169,2.3715708255767822
1.0,0.0049,0.0,1.0,0.0,-0.8799999999999999,1.9327,1.8897264003753662
1.0,0.0049,0.0,1.0,0.0,-0.7500000000000002,1.641,1.5997416973114014
1.0,0.0049,0.0,1.0,0.0,-0.6200000000000001,2.0665,1.735060453414917
1.0,0.0049,0.0,1.0,0.0,-0.49,3.2655000000000003,2.8976552486419678
1.0,0.0049,0.0,1.0,0.0,-0.3599999999999999,5.273,4.738583087921143
1.0,0.0049,0.0,1.0,0.0,-0.22999999999999976,6.1592,5.829594612121582
1.0,0.0049,0.0,1.0,0.0,-0.09999999999999964,6.5814,6.283781051635742
1.0,0.0049,0.0,1.0,0.0,0.02999999999999975,6.7946,6.517913818359375
1.0,0.0049,0.0,1.0,0.0,0.15999999999999986,6.9562,6.725592136383057
1.0,0.0049,0.0,1.0,0.0,0.29,7.051699999999999,6.93326997756958
1.0,0.0049,0.0,1.0,0.0,0.4200000000000001,7.130899999999999,7.099826335906982
1.0,0.0049,0.0,1.0,0.0,0.5500000000000002,7.207000000000001,7.135791301727295
1.0,0.0049,0.0,1.0,0.0,0.6800000000000003,7.247999999999999,7.1695942878723145
1.0,0.0049,0.0,1.0,0.0,0.8099999999999997,7.2797,7.203351974487305
1.0,0.0049,0.0,1.0,0.0,0.9399999999999998,7.3064,7.237109184265137
1.0,0.0049,0.0,1.0,0.0,1.0699999999999998,7.3581,7.2708659172058105
1.0,0.0049,0.0,1.0,0.0,1.2,7.3964,7.304624557495117
1.0,0.0049,0.0,1.0,0.0,1.33,7.4057,7.338382720947266
1.0,0.0049,0.0,1.0,0.0,1.4600000000000002,7.3964,7.372140884399414
1.0,0.0049,0.0,1.0,0.0,1.5900000000000003,7.4129,7.405898571014404
1.0,0.0049,0.0,1.0,0.0,1.7200000000000004,7.4397,7.439656734466553
1.0,0.0049,0.0,1.0,0.0,1.8500000000000005,7.4513,7.473413467407227
1.0,0.0049,0.0,1.0,0.0,1.98,7.4807,7.507171154022217
1.0,0.0049,0.0,1.0,0.0,2.11,7.4649,7.540929794311523
1.0,0.0049,0.0,1.0,0.0,2.24,7.4863,7.5746870040893555
1.0,0.0049,0.0,1.0,0.0,2.37,7.4921,7.608444690704346
1.0,0.0049,0.0,1.0,0.0,2.4999999999999996,7.4988,7.642202377319336
1.0,0.0102,0.0,1.0,0.0,-4.0,15.3047,15.39666748046875
1.0,0.0102,0.0,1.0,0.0,-3.87,15.338199999999999,15.370298385620117
1.0,0.0102,0.0,1.0,0.0,-3.7400000000000007,15.2704,15.343921661376953
1.0,0.0102,0.0,1.0,0.0,-3.61,15.2997,15.321769714355469
1.0,0.0102,0.0,1.0,0.0,-3.4800000000000004,15.2919,15.30140209197998
1.0,0.0102,0.0,1.0,0.0,-3.35,15.2179,15.281038284301758
1.0,0.0102,0.0,1.0,0.0,-3.22,15.2236,15.256096839904785
1.0,0.0102,0.0,1.0,0.0,-3.09,15.1817,15.230406761169434
1.0,0.0102,0.0,1.0,0.0,-2.96,15.150600000000003,15.204717636108398
1.0,0.0102,0.0,1.0,0.0,-2.83,15.1269,15.179027557373047
1.0,0.0102,0.0,1.0,0.0,-2.7,15.0581,15.153341293334961
1.0,0.0102,0.0,1.0,0.0,-2.57,14.9801,15.127959251403809
1.0,0.0102,0.0,1.0,0.0,-2.44,14.9946,15.104408264160156
1.0,0.0102,0.0,1.0,0.0,-2.31,14.8846,15.023335456848145
1.0,0.0102,0.0,1.0,0.0,-2.18,14.7545,14.938603401184082
1.0,0.0102,0.0,1.0,0.0,-2.05,14.667800000000002,14.853872299194336
1.0,0.0102,0.0,1.0,0.0,-1.9200000000000002,14.468,14.626270294189453
1.0,0.0102,0.0,1.0,0.0,-1.79,14.245600000000001,14.377423286437988
1.0,0.0102,0.0,1.0,0.0,-1.66,13.9025,13.964834213256836
1.0,0.0102,0.0,1.0,0.0,-1.53,13.4204,13.27476978302002
1.0,0.0102,0.0,1.0,0.0,-1.4,12.5078,12.449463844299316
1.0,0.0102,0.0,1.0,0.0,-1.2699999999999998,10.8542,10.738242149353027
1.0,0.0102,0.0,1.0,0.0,-1.1399999999999997,7.8614,8.092799186706543
1.0,0.0102,0.0,1.0,0.0,-1.01,5.1446,5.355135917663574
1.0,0.0102,0.0,1.0,0.0,-0.8799999999999999,4.2973,4.097845077514648
1.0,0.0102,0.0,1.0,0.0,-0.7500000000000002,3.6677,3.4716956615448
1.0,0.0102,0.0,1.0,0.0,-0.6200000000000001,4.2411,3.531486988067627
1.0,0.0102,0.0,1.0,0.0,-0.49,7.0023,6.976594924926758
