frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF,Cm_pred_pF
1.0,0.005,0.0,1.0,0.0,-4.0,7.599,8.219255447387695
1.0,0.005,0.0,1.0,0.0,-3.87,7.5796,8.192230224609375
1.0,0.005,0.0,1.0,0.0,-3.7400000000000007,7.5782,8.165205955505371
1.0,0.005,0.0,1.0,0.0,-3.61,7.5627,8.151507377624512
1.0,0.005,0.0,1.0,0.0,-3.4800000000000004,7.555500000000001,8.141633987426758
1.0,0.005,0.0,1.0,0.0,-3.35,7.5428,8.121500968933105
1.0,0.005,0.0,1.0,0.0,-3.22,7.5128,8.094817161560059
1.0,0.005,0.0,1.0,0.0,-3.09,7.5221,7.99850606918335
1.0,0.005,0.0,1.0,0.0,-2.96,7.505799999999999,7.9014716148376465
1.0,0.005,0.0,1.0,0.0,-2.83,7.466799999999999,7.81053352355957
1.0,0.005,0.0,1.0,0.0,-2.7,7.4362,7.760132789611816
1.0,0.005,0.0,1.0,0.0,-2.57,7.41,7.74461555480957
1.0,0.005,0.0,1.0,0.0,-2.44,7.3819,7.729097843170166
1.0,0.005,0.0,1.0,0.0,-2.31,7.3295,7.713578224182129
1.0,0.005,0.0,1.0,0.0,-2.18,7.2834,7.675033092498779
1.0,0.005,0.0,1.0,0.0,-2.05,7.192200000000001,7.577016830444336
1.0,0.005,0.0,1.0,0.0,-1.9200000000000002,7.109400000000001,7.45331335067749
1.0,0.005,0.0,1.0,0.0,-1.79,7.0037,7.328854560852051
1.0,0.005,0.0,1.0,0.0,-1.66,6.8013,6.987417221069336
1.0,0.005,0.0,1.0,0.0,-1.53,6.4761999999999995,6.614365577697754
1.0,0.005,0.0,1.0,0.0,-1.4,5.9339,6.241312503814697
1.0,0.005,0.0,1.0,0.0,-1.2699999999999998,4.8914,5.225906848907471
1.0,0.005,0.0,1.0,0.0,-1.1399999999999997,3.3418,3.356480598449707
1.0,0.005,0.0,1.0,0.0,-1.01,2.3145,2.3297810554504395
1.0,0.005,0.0,1.0,0.0,-0.8799999999999999,1.9022,1.9586595296859741
1.0,0.005,0.0,1.0,0.0,-0.7500000000000002,1.5092999999999999,1.587536334991455
1.0,0.005,0.0,1.0,0.0,-0.6200000000000001,1.8834,1.6918400526046753
1.0,0.005,0.0,1.0,0.0,-0.49,2.9523,4.070616722106934
1.0,0.005,0.0,1.0,0.0,-0.3599999999999999,4.940500000000001,5.182895660400391
1.0,0.005,0.0,1.0,0.0,-0.22999999999999976,5.8892,6.024562835693359
1.0,0.005,0.0,1.0,0.0,-0.09999999999999964,6.308799999999999,6.480401039123535
1.0,0.005,0.0,1.0,0.0,0.02999999999999975,6.5335,6.840388774871826
1.0,0.005,0.0,1.0,0.0,0.15999999999999986,6.649,6.997843265533447
1.0,0.005,0.0,1.0,0.0,0.29,6.7669,7.147017002105713
1.0,0.005,0.0,1.0,0.0,0.4200000000000001,6.8393,7.212634086608887
1.0,0.005,0.0,1.0,0.0,0.5500000000000002,6.894300000000001,7.2519612312316895
1.0,0.005,0.0,1.0,0.0,0.6800000000000003,6.9594,7.264939308166504
1.0,0.005,0.0,1.0,0.0,0.8099999999999997,6.985799999999999,7.274877071380615
1.0,0.005,0.0,1.0,0.0,0.9399999999999998,7.014899999999999,7.284814834594727
1.0,0.005,0.0,1.0,0.0,1.0699999999999998,7.0636,7.29475212097168
1.0,0.005,0.0,1.0,0.0,1.2,7.0888,7.304688930511475
1.0,0.005,0.0,1.0,0.0,1.33,7.1137,7.314625263214111
1.0,0.005,0.0,1.0,0.0,1.4600000000000002,7.107700000000001,7.324563503265381
1.0,0.005,0.0,1.0,0.0,1.5900000000000003,7.1404,7.334500789642334
1.0,0.005,0.0,1.0,0.0,1.7200000000000004,7.1725,7.344438552856445
1.0,0.005,0.0,1.0,0.0,1.8500000000000005,7.1873,7.354374885559082
1.0,0.005,0.0,1.0,0.0,1.98,7.2038,7.364312648773193
1.0,0.005,0.0,1.0,0.0,2.11,7.2047,7.3742499351501465
1.0,0.005,0.0,1.0,0.0,2.24,7.2332,7.3841872215271
1.0,0.005,0.0,1.0,0.0,2.37,7.241200000000001,7.394124507904053
1.0,0.005,0.0,1.0,0.0,2.4999999999999996,7.225,7.404061317443848
1.0,0.0049,0.0,1.0,0.0,-4.0,7.6794,8.082099914550781
1.0,0.0049,0.0,1.0,0.0,-3.87,7.6778,8.055076599121094
1.0,0.0049,0.0,1.0,0.0,-3.7400000000000007,7.6804,8.028051376342773
1.0,0.0049,0.0,1.0,0.0,-3.61,7.6346,8.014659881591797
1.0,0.0049,0.0,1.0,0.0,-3.4800000000000004,7.6532,8.001468658447266
1.0,0.0049,0.0,1.0,0.0,-3.35,7.612499999999999,7.978509426116943
1.0,0.0049,0.0,1.0,0.0,-3.22,7.593,7.951802730560303
1.0,0.0049,0.0,1.0,0.0,-3.09,7.59,7.8563432693481445
1.0,0.0049,0.0,1.0,0.0,-2.96,7.5841,7.759402751922607
1.0,0.0049,0.0,1.0,0.0,-2.83,7.540199999999999,7.67134952545166
1.0,0.0049,0.0,1.0,0.0,-2.7,7.532100000000001,7.62529993057251
1.0,0.0049,0.0,1.0,0.0,-2.57,7.4757,7.6097822189331055
1.0,0.0049,0.0,1.0,0.0,-2.44,7.4372,7.594263553619385
1.0,0.0049,0.0,1.0,0.0,-2.31,7.3979,7.578744888305664
1.0,0.0049,0.0,1.0,0.0,-2.18,7.3567,7.548619270324707
1.0,0.0049,0.0,1.0,0.0,-2.05,7.2889,7.455976486206055
1.0,0.0049,0.0,1.0,0.0,-1.9200000000000002,7.1938,7.332273006439209
1.0,0.0049,0.0,1.0,0.0,-1.79,7.0558,7.206814289093018
1.0,0.0049,0.0,1.0,0.0,-1.66,6.8186,6.860674858093262
1.0,0.0049,0.0,1.0,0.0,-1.53,6.515,6.488320350646973
1.0,0.0049,0.0,1.0,0.0,-1.4,5.9202,6.115267276763916
1.0,0.0049,0.0,1.0,0.0,-1.2699999999999998,4.8869,5.148841857910156
1.0,0.0049,0.0,1.0,0.0,-1.1399999999999997,3.3288000000000006,3.285109043121338
1.0,0.0049,0.0,1.0,0.0,-1.01,2.3169,2.3137776851654053
1.0,0.0049,0.0,1.0,0.0,-0.8799999999999999,1.9327,1.9426556825637817
1.0,0.0049,0.0,1.0,0.0,-0.7500000000000002,1.641,1.5715330839157104
1.0,0.0049,0.0,1.0,0.0,-0.6200000000000001,2.0665,1.6561501026153564
1.0,0.0049,0.0,1.0,0.0,-0.49,3.2655000000000003,4.004664421081543
1.0,0.0049,0.0,1.0,0.0,-0.3599999999999999,5.273,5.11032772064209
1.0,0.0049,0.0,1.0,0.0,-0.22999999999999976,6.1592,5.946177005767822
1.0,0.0049,0.0,1.0,0.0,-0.09999999999999964,6.5814,6.402015686035156
1.0,0.0049,0.0,1.0,0.0,0.02999999999999975,6.7946,6.746774196624756
1.0,0.0049,0.0,1.0,0.0,0.15999999999999986,6.9562,6.904228210449219
1.0,0.0049,0.0,1.0,0.0,0.29,7.051699999999999,7.041912078857422
1.0,0.0049,0.0,1.0,0.0,0.4200000000000001,7.130899999999999,7.09909200668335
1.0,0.0049,0.0,1.0,0.0,0.5500000000000002,7.207000000000001,7.13160514831543
1.0,0.0049,0.0,1.0,0.0,0.6800000000000003,7.247999999999999,7.141542434692383
1.0,0.0049,0.0,1.0,0.0,0.8099999999999997,7.2797,7.151479721069336
1.0,0.0049,0.0,1.0,0.0,0.9399999999999998,7.3064,7.161416053771973
1.0,0.0049,0.0,1.0,0.0,1.0699999999999998,7.3581,7.171353816986084
1.0,0.0049,0.0,1.0,0.0,1.2,7.3964,7.181291580200195
1.0,0.0049,0.0,1.0,0.0,1.33,7.4057,7.191228866577148
1.0,0.0049,0.0,1.0,0.0,1.4600000000000002,7.3964,7.201166152954102
1.0,0.0049,0.0,1.0,0.0,1.5900000000000003,7.4129,7.211103916168213
1.0,0.0049,0.0,1.0,0.0,1.7200000000000004,7.4397,7.221040725708008
1.0,0.0049,0.0,1.0,0.0,1.8500000000000005,7.4513,7.230978965759277
1.0,0.0049,0.0,1.0,0.0,1.98,7.4807,7.240915775299072
1.0,0.0049,0.0,1.0,0.0,2.11,7.4649,7.250853061676025
1.0,0.0049,0.0,1.0,0.0,2.24,7.4863,7.260788917541504
1.0,0.0049,0.0,1.0,0.0,2.37,7.4921,7.270727157592773
1.0,0.0049,0.0,1.0,0.0,2.4999999999999996,7.4988,7.280664443969727
1.0,0.0102,0.0,1.0,0.0,-4.0,15.3047,15.650059700012207
1.0,0.0102,0.0,1.0,0.0,-3.87,15.338199999999999,15.63158130645752
1.0,0.0102,0.0,1.0,0.0,-3.7400000000000007,15.2704,15.613101959228516
1.0,0.0102,0.0,1.0,0.0,-3.61,15.2997,15.594613075256348
1.0,0.0102,0.0,1.0,0.0,-3.4800000000000004,15.2919,15.590672492980957
1.0,0.0102,0.0,1.0,0.0,-3.35,15.2179,15.589105606079102
1.0,0.0102,0.0,1.0,0.0,-3.22,15.2236,15.587536811828613
1.0,0.0102,0.0,1.0,0.0,-3.09,15.1817,15.53560733795166
1.0,0.0102,0.0,1.0,0.0,-2.96,15.150600000000003,15.466804504394531
1.0,0.0102,0.0,1.0,0.0,-2.83,15.1269,15.39697265625
1.0,0.0102,0.0,1.0,0.0,-2.7,15.0581,15.314009666442871
1.0,0.0102,0.0,1.0,0.0,-2.57,14.9801,15.23104476928711
1.0,0.0102,0.0,1.0,0.0,-2.44,14.9946,15.14808464050293
1.0,0.0102,0.0,1.0,0.0,-2.31,14.8846,15.065117835998535
1.0,0.0102,0.0,1.0,0.0,-2.18,14.7545,14.932403564453125
1.0,0.0102,0.0,1.0,0.0,-2.05,14.667800000000002,14.792486190795898
1.0,0.0102,0.0,1.0,0.0,-1.9200000000000002,14.468,14.65160846710205
1.0,0.0102,0.0,1.0,0.0,-1.79,14.245600000000001,14.510693550109863
1.0,0.0102,0.0,1.0,0.0,-1.66,13.9025,14.143147468566895
1.0,0.0102,0.0,1.0,0.0,-1.53,13.4204,13.761819839477539
1.0,0.0102,0.0,1.0,0.0,-1.4,12.5078,12.329459190368652
1.0,0.0102,0.0,1.0,0.0,-1.2699999999999998,10.8542,10.50685977935791
1.0,0.0102,0.0,1.0,0.0,-1.1399999999999997,7.8614,7.645660877227783
1.0,0.0102,0.0,1.0,0.0,-1.01,5.1446,5.358463287353516
1.0,0.0102,0.0,1.0,0.0,-0.8799999999999999,4.2973,4.123180389404297
1.0,0.0102,0.0,1.0,0.0,-0.7500000000000002,3.6677,3.4758687019348145
1.0,0.0102,0.0,1.0,0.0,-0.6200000000000001,4.2411,3.669711112976074
1.0,0.0102,0.0,1.0,0.0,-0.49,7.0023,6.811202049255371
1.0,0.0102,0.0,1.0,0.0,-0.3599999999999999,11.038,11.040786743164062
1.0,0.0102,0.0,1.0,0.0,-0.22999999999999976,12.7107,12.868387222290039
1.0,0.0102,0.0,1.0,0.0,-0.09999999999999964,13.4626,13.696650505065918
1.0,0.0102,0.0,1.0,0.0,0.02999999999999975,13.8829,14.10888957977295
1.0,0.0102,0.0,1.0,0.0,0.15999999999999986,14.169300000000002,14.247703552246094
1.0,0.0102,0.0,1.0,0.0,0.29,14.3987,14.384209632873535
1.0,0.0102,0.0,1.0,0.0,0.4200000000000001,14.5493,14.52071475982666
1.0,0.0102,0.0,1.0,0.0,0.5500000000000002,14.6027,14.657218933105469
1.0,0.0102,0.0,1.0,0.0,0.6800000000000003,14.714,14.793725967407227
1.0,0.0102,0.0,1.0,0.0,0.8099999999999997,14.763199999999998,14.930232048034668
1.0,0.0102,0.0,1.0,0.0,0.9399999999999998,14.7794,15.044610977172852
1.0,0.0102,0.0,1.0,0.0,1.0699999999999998,14.915,15.083695411682129
1.0,0.0102,0.0,1.0,0.0,1.2,14.8758,15.122780799865723
1.0,0.0102,0.0,1.0,0.0,1.33,14.927,15.161866188049316
1.0,0.0102,0.0,1.0,0.0,1.4600000000000002,14.948,15.20095157623291
1.0,0.0102,0.0,1.0,0.0,1.5900000000000003,15.0042,15.234064102172852
1.0,0.0102,0.0,1.0,0.0,1.7200000000000004,15.0454,15.24142837524414
1.0,0.0102,0.0,1.0,0.0,1.8500000000000005,14.9849,15.248791694641113
1.0,0.0102,0.0,1.0,0.0,1.98,15.1467,15.256155014038086
1.0,0.0102,0.0,1.0,0.0,2.11,15.0779,15.263518333435059
1.0,0.0102,0.0,1.0,0.0,2.24,15.1081,15.270879745483398
1.0,0.0102,0.0,1.0,0.0,2.37,15.1648,15.278243064880371
1.0,0.0102,0.0,1.0,0.0,2.4999999999999996,15.0971,15.285606384277344
1.0,0.0026,0.0,1.0,0.0,-4.0,3.8537,4.208367824554443
1.0,0.0026,0.0,1.0,0.0,-3.87,3.8493,4.163511753082275
1.0,0.0026,0.0,1.0,0.0,-3.7400000000000007,3.8283999999999994,4.134795665740967
1.0,0.0026,0.0,1.0,0.0,-3.61,3.8209,4.1215434074401855
1.0,0.0026,0.0,1.0,0.0,-3.4800000000000004,3.8161,4.107666969299316
1.0,0.0026,0.0,1.0,0.0,-3.35,3.8115,4.083517074584961
1.0,0.0026,0.0,1.0,0.0,-3.22,3.8154,4.058943271636963
1.0,0.0026,0.0,1.0,0.0,-3.09,3.7947,4.034371376037598
1.0,0.0026,0.0,1.0,0.0,-2.96,3.7641,4.012424945831299
1.0,0.0026,0.0,1.0,0.0,-2.83,3.7542,3.999821186065674
1.0,0.0026,0.0,1.0,0.0,-2.7,3.7681000000000004,3.9883999824523926
1.0,0.0026,0.0,1.0,0.0,-2.57,3.7439999999999998,3.9769742488861084
1.0,0.0026,0.0,1.0,0.0,-2.44,3.7138,3.965550184249878
1.0,0.0026,0.0,1.0,0.0,-2.31,3.6858,3.9546408653259277
1.0,0.0026,0.0,1.0,0.0,-2.18,3.6534,3.944458484649658
1.0,0.0026,0.0,1.0,0.0,-2.05,3.612,3.934274435043335
1.0,0.0026,0.0,1.0,0.0,-1.9200000000000002,3.5729,3.9240925312042236
1.0,0.0026,0.0,1.0,0.0,-1.79,3.488,3.901582956314087
1.0,0.0026,0.0,1.0,0.0,-1.66,3.3778,3.6358842849731445
1.0,0.0026,0.0,1.0,0.0,-1.53,3.1972,3.3185648918151855
1.0,0.0026,0.0,1.0,0.0,-1.4,2.8739,2.9870975017547607
1.0,0.0026,0.0,1.0,0.0,-1.2699999999999998,2.2873,2.662916898727417
1.0,0.0026,0.0,1.0,0.0,-1.1399999999999997,1.5502,1.852768898010254
1.0,0.0026,0.0,1.0,0.0,-1.01,1.2178,1.4072434902191162
1.0,0.0026,0.0,1.0,0.0,-0.8799999999999999,0.9506,1.0944370031356812
1.0,0.0026,0.0,1.0,0.0,-0.7500000000000002,0.8825,1.164541482925415
1.0,0.0026,0.0,1.0,0.0,-0.6200000000000001,1.105,1.3024475574493408
1.0,0.0026,0.0,1.0,0.0,-0.49,1.7449999999999999,1.73564612865448
1.0,0.0026,0.0,1.0,0.0,-0.3599999999999999,2.6278,2.671297550201416
1.0,0.0026,0.0,1.0,0.0,-0.22999999999999976,3.0654,3.3156814575195312
1.0,0.0026,0.0,1.0,0.0,-0.09999999999999964,3.2537,3.4667797088623047
1.0,0.0026,0.0,1.0,0.0,0.02999999999999975,3.3491,3.551981210708618
1.0,0.0026,0.0,1.0,0.0,0.15999999999999986,3.4072000000000005,3.60174822807312
1.0,0.0026,0.0,1.0,0.0,0.29,3.472,3.646217107772827
1.0,0.0026,0.0,1.0,0.0,0.4200000000000001,3.5039999999999996,3.6604230403900146
1.0,0.0026,0.0,1.0,0.0,0.5500000000000002,3.5357,3.6736361980438232
1.0,0.0026,0.0,1.0,0.0,0.6800000000000003,3.5612,3.686849355697632
1.0,0.0026,0.0,1.0,0.0,0.8099999999999997,3.6210000000000004,3.700061798095703
1.0,0.0026,0.0,1.0,0.0,0.9399999999999998,3.5937,3.71327543258667
1.0,0.0026,0.0,1.0,0.0,1.0699999999999998,3.6185,3.7264881134033203
1.0,0.0026,0.0,1.0,0.0,1.2,3.6297,3.739701509475708
1.0,0.0026,0.0,1.0,0.0,1.33,3.6468000000000003,3.7529144287109375
1.0,0.0026,0.0,1.0,0.0,1.4600000000000002,3.6618,3.766127109527588
1.0,0.0026,0.0,1.0,0.0,1.5900000000000003,3.6678,3.7793405055999756
1.0,0.0026,0.0,1.0,0.0,1.7200000000000004,3.6750999999999996,3.792553186416626
1.0,0.0026,0.0,1.0,0.0,1.8500000000000005,3.6619,3.8057658672332764
1.0,0.0026,0.0,1.0,0.0,1.98,3.6976,3.818979501724243
1.0,0.0026,0.0,1.0,0.0,2.11,3.7127000000000003,3.8321924209594727
1.0,0.0026,0.0,1.0,0.0,2.24,3.7102,3.845405340194702
1.0,0.0026,0.0,1.0,0.0,2.37,3.7149,3.8586182594299316
1.0,0.0026,0.0,1.0,0.0,2.4999999999999996,3.7086,3.871831178665161
1.0,0.0025,0.0,1.0,0.0,-4.0,3.8817,4.154983997344971
1.0,0.0025,0.0,1.0,0.0,-3.87,3.8762,4.113804817199707
1.0,0.0025,0.0,1.0,0.0,-3.7400000000000007,3.8438,4.0846052169799805
1.0,0.0025,0.0,1.0,0.0,-3.61,3.8568,4.070727825164795
1.0,0.0025,0.0,1.0,0.0,-3.4800000000000004,3.8383,4.0547895431518555
1.0,0.0025,0.0,1.0,0.0,-3.35,3.8562,4.030214309692383
1.0,0.0025,0.0,1.0,0.0,-3.22,3.8295999999999997,4.005643844604492
1.0,0.0025,0.0,1.0,0.0,-3.09,3.8233,3.9810688495635986
1.0,0.0025,0.0,1.0,0.0,-2.96,3.8120999999999996,3.959181785583496
1.0,0.0025,0.0,1.0,0.0,-2.83,3.8198,3.9454288482666016
1.0,0.0025,0.0,1.0,0.0,-2.7,3.7927,3.9340035915374756
1.0,0.0025,0.0,1.0,0.0,-2.57,3.7665,3.922579526901245
1.0,0.0025,0.0,1.0,0.0,-2.44,3.7357,3.911153793334961
1.0,0.0025,0.0,1.0,0.0,-2.31,3.7394,3.900466203689575
1.0,0.0025,0.0,1.0,0.0,-2.18,3.716,3.890282154083252
1.0,0.0025,0.0,1.0,0.0,-2.05,3.6374999999999997,3.8800997734069824
1.0,0.0025,0.0,1.0,0.0,-1.9200000000000002,3.5973000000000006,3.869917869567871
1.0,0.0025,0.0,1.0,0.0,-1.79,3.5228999999999995,3.848456621170044
1.0,0.0025,0.0,1.0,0.0,-1.66,3.3986999999999994,3.5885863304138184
1.0,0.0025,0.0,1.0,0.0,-1.53,3.2222,3.2712669372558594
1.0,0.0025,0.0,1.0,0.0,-1.4,2.8362,2.9370789527893066
1.0,0.0025,0.0,1.0,0.0,-1.2699999999999998,2.2203,2.6099021434783936
1.0,0.0025,0.0,1.0,0.0,-1.1399999999999997,1.4769,1.8377089500427246
1.0,0.0025,0.0,1.0,0.0,-1.01,1.2289999999999999,1.3921833038330078
1.0,0.0025,0.0,1.0,0.0,-0.8799999999999999,0.9949,1.097777247428894
1.0,0.0025,0.0,1.0,0.0,-0.7500000000000002,0.9502,1.1684143543243408
1.0,0.0025,0.0,1.0,0.0,-0.6200000000000001,1.2295,1.3087888956069946
1.0,0.0025,0.0,1.0,0.0,-0.49,1.9577999999999998,1.667482852935791
1.0,0.0025,0.0,1.0,0.0,-0.3599999999999999,2.8172,2.603134870529175
1.0,0.0025,0.0,1.0,0.0,-0.22999999999999976,3.1998,3.2417519092559814
1.0,0.0025,0.0,1.0,0.0,-0.09999999999999964,3.3767,3.3885369300842285
1.0,0.0025,0.0,1.0,0.0,0.02999999999999975,3.4819,3.4688992500305176
1.0,0.0025,0.0,1.0,0.0,0.15999999999999986,3.5743,3.515824556350708
1.0,0.0025,0.0,1.0,0.0,0.29,3.6117,3.560293674468994
1.0,0.0025,0.0,1.0,0.0,0.4200000000000001,3.656,3.5776121616363525
1.0,0.0025,0.0,1.0,0.0,0.5500000000000002,3.6782999999999997,3.590646743774414
1.0,0.0025,0.0,1.0,0.0,0.6800000000000003,3.7102,3.6038596630096436
1.0,0.0025,0.0,1.0,0.0,0.8099999999999997,3.7026,3.617072343826294
1.0,0.0025,0.0,1.0,0.0,0.9399999999999998,3.7528,3.6302852630615234
1.0,0.0025,0.0,1.0,0.0,1.0699999999999998,3.7552,3.643498420715332
1.0,0.0025,0.0,1.0,0.0,1.2,3.758,3.6567115783691406
1.0,0.0025,0.0,1.0,0.0,1.33,3.7476,3.669924736022949
1.0,0.0025,0.0,1.0,0.0,1.4600000000000002,3.7795,3.6831376552581787
1.0,0.0025,0.0,1.0,0.0,1.5900000000000003,3.7836,3.696350336074829
1.0,0.0025,0.0,1.0,0.0,1.7200000000000004,3.7849999999999997,3.709564208984375
1.0,0.0025,0.0,1.0,0.0,1.8500000000000005,3.8086,3.7227771282196045
1.0,0.0025,0.0,1.0,0.0,1.98,3.8208,3.735989809036255
1.0,0.0025,0.0,1.0,0.0,2.11,3.7913999999999994,3.7492027282714844
1.0,0.0025,0.0,1.0,0.0,2.24,3.8175,3.7624154090881348
1.0,0.0025,0.0,1.0,0.0,2.37,3.8233,3.7756288051605225
1.0,0.0025,0.0,1.0,0.0,2.4999999999999996,3.8252,3.78884220123291
1.0,0.005,0.0,1.0,1.0,-4.0,8.383,8.895550727844238
1.0,0.005,0.0,1.0,1.0,-3.87,8.3962,8.868651390075684
1.0,0.005,0.0,1.0,1.0,-3.7400000000000007,8.3748,8.841751098632812
1.0,0.005,0.0,1.0,1.0,-3.61,8.381,8.814862251281738
1.0,0.005,0.0,1.0,1.0,-3.4800000000000004,8.3473,8.787961959838867
1.0,0.005,0.0,1.0,1.0,-3.35,8.3485,8.74260139465332
1.0,0.005,0.0,1.0,1.0,-3.22,8.2998,8.697028160095215
1.0,0.005,0.0,1.0,1.0,-3.09,8.2845,8.651448249816895
1.0,0.005,0.0,1.0,1.0,-2.96,8.2865,8.611335754394531
1.0,0.005,0.0,1.0,1.0,-2.83,8.1972,8.57807445526123
1.0,0.005,0.0,1.0,1.0,-2.7,8.2146,8.545324325561523
1.0,0.005,0.0,1.0,1.0,-2.57,8.1689,8.482077598571777
1.0,0.005,0.0,1.0,1.0,-2.44,8.1651,8.421526908874512
1.0,0.005,0.0,1.0,1.0,-2.31,8.1353,8.36097526550293
1.0,0.005,0.0,1.0,1.0,-2.18,8.092,8.30042552947998
