frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF,Cm_pred_pF
1.0,0.0049,0.0,1.0,0.0,-1.79,7.0558,7.05885124206543
1.0,0.0049,0.0,1.0,0.0,-1.66,6.8186,6.567039966583252
1.0,0.0049,0.0,1.0,0.0,-1.53,6.514999999999999,6.0085344314575195
1.0,0.0049,0.0,1.0,0.0,-1.4,5.9202,5.239030838012695
1.0,0.0049,0.0,1.0,0.0,-1.2699999999999998,4.8869,4.48464822769165
1.0,0.0049,0.0,1.0,0.0,-1.1399999999999997,3.3288,3.9270293712615967
1.0,0.0049,0.0,1.0,0.0,-1.01,2.3169,3.331181287765503
1.0,0.0049,0.0,1.0,0.0,-0.8799999999999999,1.9327,2.964358329772949
1.0,0.0049,0.0,1.0,0.0,-0.7500000000000002,1.641,3.546077251434326
1.0,0.0049,0.0,1.0,0.0,-0.6200000000000001,2.0665,4.127795696258545
1.0,0.0049,0.0,1.0,0.0,-0.49,3.2655,4.775562763214111
1.0,0.0049,0.0,1.0,0.0,-0.3599999999999999,5.273000000000001,5.50757360458374
1.0,0.0049,0.0,1.0,0.0,-0.22999999999999976,6.1592,6.000649452209473
1.0,0.0049,0.0,1.0,0.0,-0.09999999999999964,6.5814,6.4792704582214355
1.0,0.0049,0.0,1.0,0.0,0.02999999999999975,6.7946,6.954916954040527
1.0,0.0049,0.0,1.0,0.0,0.15999999999999986,6.956199999999999,7.184901714324951
1.0,0.0049,0.0,1.0,0.0,0.29,7.0517,7.317996978759766
1.0,0.0049,0.0,1.0,0.0,0.4200000000000001,7.1309,7.365214824676514
1.0,0.0049,0.0,1.0,0.0,0.5500000000000002,7.207000000000001,7.404322147369385
1.0,0.0049,0.0,1.0,0.0,0.6800000000000003,7.248,7.443432807922363
1.0,0.0049,0.0,1.0,0.0,0.8099999999999997,7.2797,7.482541084289551
1.0,0.0049,0.0,1.0,0.0,0.9399999999999998,7.3064,7.521648406982422
1.0,0.0049,0.0,1.0,0.0,1.0699999999999998,7.3581,7.560757160186768
1.0,0.0049,0.0,1.0,0.0,1.2,7.3964,7.59986686706543
1.0,0.0049,0.0,1.0,0.0,1.33,7.405700000000001,7.638975143432617
1.0,0.0049,0.0,1.0,0.0,1.4600000000000002,7.3964,7.678084850311279
1.0,0.0049,0.0,1.0,0.0,1.5900000000000003,7.4129000000000005,7.717193126678467
1.0,0.0049,0.0,1.0,0.0,1.7200000000000004,7.4397,7.747564792633057
1.0,0.0049,0.0,1.0,0.0,1.8500000000000005,7.4513,7.774449825286865
1.0,0.0049,0.0,1.0,0.0,1.98,7.4807,7.801334381103516
1.0,0.0049,0.0,1.0,0.0,2.11,7.4649,7.828219413757324
1.0,0.0049,0.0,1.0,0.0,2.24,7.4863,7.855103015899658
1.0,0.0049,0.0,1.0,0.0,2.37,7.4921,7.881985664367676
1.0,0.0049,0.0,1.0,0.0,2.4999999999999996,7.498800000000001,7.90886926651001
1.0,0.0102,0.0,1.0,0.0,-4.0,15.304699999999999,16.712202072143555
1.0,0.0102,0.0,1.0,0.0,-3.87,15.338199999999999,16.699058532714844
1.0,0.0102,0.0,1.0,0.0,-3.7400000000000007,15.270399999999999,16.6859188079834
1.0,0.0102,0.0,1.0,0.0,-3.61,15.299699999999998,16.672780990600586
1.0,0.0102,0.0,1.0,0.0,-3.4800000000000004,15.291899999999998,16.65964126586914
1.0,0.0102,0.0,1.0,0.0,-3.35,15.2179,16.646501541137695
1.0,0.0102,0.0,1.0,0.0,-3.22,15.223599999999996,16.633359909057617
1.0,0.0102,0.0,1.0,0.0,-3.09,15.1817,16.62021827697754
1.0,0.0102,0.0,1.0,0.0,-2.96,15.150599999999999,16.607080459594727
1.0,0.0102,0.0,1.0,0.0,-2.83,15.126899999999997,16.593942642211914
1.0,0.0102,0.0,1.0,0.0,-2.7,15.0581,16.593172073364258
1.0,0.0102,0.0,1.0,0.0,-2.57,14.980099999999998,16.593467712402344
1.0,0.0102,0.0,1.0,0.0,-2.44,14.9946,16.59427833557129
1.0,0.0102,0.0,1.0,0.0,-2.31,14.884599999999999,16.614492416381836
1.0,0.0102,0.0,1.0,0.0,-2.18,14.754499999999998,16.103364944458008
1.0,0.0102,0.0,1.0,0.0,-2.05,14.667799999999998,15.406892776489258
1.0,0.0102,0.0,1.0,0.0,-1.9200000000000002,14.468,14.566834449768066
1.0,0.0102,0.0,1.0,0.0,-1.79,14.245599999999998,13.65819263458252
1.0,0.0102,0.0,1.0,0.0,-1.66,13.902499999999996,12.635435104370117
1.0,0.0102,0.0,1.0,0.0,-1.53,13.4204,11.612676620483398
1.0,0.0102,0.0,1.0,0.0,-1.4,12.507799999999998,10.589919090270996
1.0,0.0102,0.0,1.0,0.0,-1.2699999999999998,10.8542,9.58137035369873
1.0,0.0102,0.0,1.0,0.0,-1.1399999999999997,7.8614,8.84567642211914
1.0,0.0102,0.0,1.0,0.0,-1.01,5.1446,8.145174026489258
1.0,0.0102,0.0,1.0,0.0,-0.8799999999999999,4.2973,7.444674015045166
1.0,0.0102,0.0,1.0,0.0,-0.7500000000000002,3.6676999999999995,6.764820098876953
1.0,0.0102,0.0,1.0,0.0,-0.6200000000000001,4.2411,8.106759071350098
1.0,0.0102,0.0,1.0,0.0,-0.49,7.0023,9.629929542541504
1.0,0.0102,0.0,1.0,0.0,-0.3599999999999999,11.037999999999998,10.668070793151855
1.0,0.0102,0.0,1.0,0.0,-0.22999999999999976,12.710699999999997,11.30197811126709
1.0,0.0102,0.0,1.0,0.0,-0.09999999999999964,13.462599999999998,11.920878410339355
1.0,0.0102,0.0,1.0,0.0,0.02999999999999975,13.882899999999998,12.437000274658203
1.0,0.0102,0.0,1.0,0.0,0.15999999999999986,14.169299999999998,12.912907600402832
1.0,0.0102,0.0,1.0,0.0,0.29,14.398699999999996,13.38881778717041
1.0,0.0102,0.0,1.0,0.0,0.4200000000000001,14.549299999999999,13.788555145263672
