frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF,Cm_pred_pF
1.0,0.005,0.0,1.0,0.0,-4.0,7.599,8.331372261047363
1.0,0.005,0.0,1.0,0.0,-3.87,7.5796,8.32795238494873
1.0,0.005,0.0,1.0,0.0,-3.7400000000000007,7.5782,8.324530601501465
1.0,0.005,0.0,1.0,0.0,-3.61,7.5627,8.321110725402832
1.0,0.005,0.0,1.0,0.0,-3.4800000000000004,7.5555,8.3176908493042
1.0,0.005,0.0,1.0,0.0,-3.35,7.5428,8.31427001953125
1.0,0.005,0.0,1.0,0.0,-3.22,7.512800000000001,8.3108491897583
1.0,0.005,0.0,1.0,0.0,-3.09,7.5221,8.307427406311035
1.0,0.005,0.0,1.0,0.0,-2.96,7.5058,8.304008483886719
1.0,0.005,0.0,1.0,0.0,-2.83,7.4668,8.300777435302734
1.0,0.005,0.0,1.0,0.0,-2.7,7.4362,8.332704544067383
1.0,0.005,0.0,1.0,0.0,-2.57,7.410000000000001,8.36044692993164
1.0,0.005,0.0,1.0,0.0,-2.44,7.381899999999999,8.338592529296875
1.0,0.005,0.0,1.0,0.0,-2.31,7.3295,8.316736221313477
1.0,0.005,0.0,1.0,0.0,-2.18,7.2834,8.220333099365234
1.0,0.005,0.0,1.0,0.0,-2.05,7.1922,8.041208267211914
1.0,0.005,0.0,1.0,0.0,-1.9200000000000002,7.1094,7.755820274353027
1.0,0.005,0.0,1.0,0.0,-1.79,7.0037,7.401282787322998
1.0,0.005,0.0,1.0,0.0,-1.66,6.8013,7.105986595153809
1.0,0.005,0.0,1.0,0.0,-1.53,6.4762,6.805018424987793
1.0,0.005,0.0,1.0,0.0,-1.4,5.9339,5.352451324462891
1.0,0.005,0.0,1.0,0.0,-1.2699999999999998,4.8914,4.141654014587402
1.0,0.005,0.0,1.0,0.0,-1.1399999999999997,3.3418,3.3996994495391846
1.0,0.005,0.0,1.0,0.0,-1.01,2.3145,3.1294422149658203
1.0,0.005,0.0,1.0,0.0,-0.8799999999999999,1.9022,3.275627851486206
1.0,0.005,0.0,1.0,0.0,-0.7500000000000002,1.5093,3.5931084156036377
1.0,0.005,0.0,1.0,0.0,-0.6200000000000001,1.8834,4.039828300476074
1.0,0.005,0.0,1.0,0.0,-0.49,2.9523,4.599966049194336
1.0,0.005,0.0,1.0,0.0,-0.3599999999999999,4.9405,5.780671119689941
1.0,0.005,0.0,1.0,0.0,-0.22999999999999976,5.8892,6.837451934814453
1.0,0.005,0.0,1.0,0.0,-0.09999999999999964,6.3088,7.542130947113037
1.0,0.005,0.0,1.0,0.0,0.02999999999999975,6.5335,7.608201026916504
1.0,0.005,0.0,1.0,0.0,0.15999999999999986,6.649,7.642348289489746
1.0,0.005,0.0,1.0,0.0,0.29,6.7669,7.676496505737305
1.0,0.005,0.0,1.0,0.0,0.4200000000000001,6.8393,7.710643768310547
1.0,0.005,0.0,1.0,0.0,0.5500000000000002,6.8943,7.744791507720947
1.0,0.005,0.0,1.0,0.0,0.6800000000000003,6.9594,7.778940200805664
1.0,0.005,0.0,1.0,0.0,0.8099999999999997,6.9858,7.813086986541748
1.0,0.005,0.0,1.0,0.0,0.9399999999999998,7.0149,7.847058296203613
1.0,0.005,0.0,1.0,0.0,1.0699999999999998,7.0636,7.866163730621338
1.0,0.005,0.0,1.0,0.0,1.2,7.0888,7.885269641876221
1.0,0.005,0.0,1.0,0.0,1.33,7.1137,7.9043731689453125
1.0,0.005,0.0,1.0,0.0,1.4600000000000002,7.1077,7.923479080200195
1.0,0.005,0.0,1.0,0.0,1.5900000000000003,7.1404,7.9425835609436035
1.0,0.005,0.0,1.0,0.0,1.7200000000000004,7.1725,7.955937385559082
1.0,0.005,0.0,1.0,0.0,1.8500000000000005,7.1873,7.964812278747559
1.0,0.005,0.0,1.0,0.0,1.98,7.2038,7.973689556121826
1.0,0.005,0.0,1.0,0.0,2.11,7.2047,7.982565879821777
1.0,0.005,0.0,1.0,0.0,2.24,7.2332,7.991440773010254
1.0,0.005,0.0,1.0,0.0,2.37,7.2412,8.000316619873047
1.0,0.005,0.0,1.0,0.0,2.4999999999999996,7.225,8.00919246673584
1.0,0.0049,0.0,1.0,0.0,-4.0,7.6794,8.169690132141113
1.0,0.0049,0.0,1.0,0.0,-3.87,7.6777999999999995,8.166271209716797
1.0,0.0049,0.0,1.0,0.0,-3.7400000000000007,7.6804,8.162849426269531
1.0,0.0049,0.0,1.0,0.0,-3.61,7.6346,8.159428596496582
1.0,0.0049,0.0,1.0,0.0,-3.4800000000000004,7.6532,8.156007766723633
1.0,0.0049,0.0,1.0,0.0,-3.35,7.6125,8.152586936950684
1.0,0.0049,0.0,1.0,0.0,-3.22,7.593,8.149166107177734
1.0,0.0049,0.0,1.0,0.0,-3.09,7.59,8.145745277404785
1.0,0.0049,0.0,1.0,0.0,-2.96,7.5841,8.142325401306152
1.0,0.0049,0.0,1.0,0.0,-2.83,7.5402,8.139152526855469
1.0,0.0049,0.0,1.0,0.0,-2.7,7.5321,8.171080589294434
1.0,0.0049,0.0,1.0,0.0,-2.57,7.4757,8.188396453857422
1.0,0.0049,0.0,1.0,0.0,-2.44,7.4372,8.166540145874023
1.0,0.0049,0.0,1.0,0.0,-2.31,7.3979,8.144685745239258
1.0,0.0049,0.0,1.0,0.0,-2.18,7.3567,8.060565948486328
1.0,0.0049,0.0,1.0,0.0,-2.05,7.288899999999999,7.887474060058594
1.0,0.0049,0.0,1.0,0.0,-1.9200000000000002,7.1938,7.660264015197754
1.0,0.0049,0.0,1.0,0.0,-1.79,7.0558,7.294416427612305
1.0,0.0049,0.0,1.0,0.0,-1.66,6.8186,6.999120712280273
